ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,Cleaned_SMILES
A-2902,disodium 7-[(E)-2-(6-amino-1-hydroxy-3-sulfonatonaphthalen-2-yl)diazen-1-yl]-4-hydroxy-3-[(E)-2-phenyldiazen-1-yl]naphthalene-2-sulfonate,"InChI=1S/C26H19N5O8S2.2Na/c27-16-6-8-19-14(10-16)12-21(40(34,35)36)24(25(19)32)31-29-18-7-9-20-15(11-18)13-22(41(37,38)39)23(26(20)33)30-28-17-4-2-1-3-5-17;;/h1-13,28-29H,27H2,(H,34,35,36)(H,37,38,39);;/q;2*+1/p-2/b30-23-,31-24+;;",KNZOIDDFJVQVDM-NJXRNGNASA-L,[Na+].[Na+].Nc1ccc2C(=O)C(=N/Nc3ccc4C(=O)C(=N/Nc5ccccc5)\C(=Cc4c3)[S]([O-])(=O)=O)/C(=Cc2c1)[S]([O-])(=O)=O,-2.210130555,0.0,1,G1,637.563,-3.6222,149.8632,43,13,3,17,6,208,3,0,2,5,223.34,289.6519076,2.53e-06,1992.388976,
A-2904,2-[(carbamoylmethyl)(carboxymethyl)amino]acetic acid,"InChI=1S/C6H10N2O5/c7-4(9)1-8(2-5(10)11)3-6(12)13/h1-3H2,(H2,7,9)(H,10,11)(H,12,13)/p-1",QZTKDVCDBIDYMD-UHFFFAOYSA-M,NC(=O)C[NH+](CC([O-])=O)CC([O-])=O,-1.763581857,0.045806837,2,G3,189.147,-6.1436,34.7721,13,5,2,7,6,74,0,0,0,0,127.79,73.73671977,4.095996371,189.0254009,
A-2910,"trisodium 5-({4-chloro-6-[(2-methylphenyl)amino]-1,3,5-triazin-2-yl}amino)-4-hydroxy-3-[(E)-2-(2-sulfonatophenyl)diazen-1-yl]naphthalene-2,7-disulfonate","InChI=1S/C26H20ClN7O10S3.3Na/c1-13-6-2-3-7-16(13)28-25-30-24(27)31-26(32-25)29-18-12-15(45(36,37)38)10-14-11-20(47(42,43)44)22(23(35)21(14)18)34-33-17-8-4-5-9-19(17)46(39,40)41;;;/h2-12,33H,1H3,(H,36,37,38)(H,39,40,41)(H,42,43,44)(H2,28,29,30,31,32);;;/q;3*+1/p-3/b34-22-;;;",GBFBZNVXLZXZMP-GTHSLJRASA-K,[Na+].[Na+].[Na+].Cc1ccccc1Nc2nc(Cl)nc(Nc3cc(cc4C=C(/C(=N/Nc5ccccc5[S]([O-])(=O)=O)C(=O)c34)[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2,-0.457240368,0.0,1,G1,788.085,-6.30868,164.4542,50,17,3,24,9,244,4,0,1,5,275.79,356.4968463,2.89e-06,2382.369553,
A-2911,hydrazine dihydrochloride,InChI=1S/ClH.H4N2/c;1-2/h1H;1-2H2,BIVUUOPIAYRCAP-UHFFFAOYSA-N,[H+].[Cl-].NN,1.595628815,0.0,1,G1,68.507,-4.0647,9.4868,3,2,2,3,0,22,0,0,0,0,52.04,26.66211795,-5e-09,6.0,
A-2912,sodium 4-[(E)-2-(2-hydroxynaphthalen-1-yl)diazen-1-yl]benzene-1-sulfonate,"InChI=1S/C16H12N2O4S.Na/c19-15-10-5-11-3-1-2-4-14(11)16(15)18-17-12-6-8-13(9-7-12)23(20,21)22;/h1-10,19H,(H,20,21,22);/q;+1/p-1",CQPFMGBJSMSXLP-UHFFFAOYSA-M,[Na+].Oc1ccc2ccccc2c1N=Nc3ccc(cc3)[S]([O-])(=O)=O,-1.115857896,0.0,1,G1,350.331,0.8689,84.194,24,6,1,8,3,116,3,0,0,3,102.15,160.4532091,2.08e-06,1002.266076,
A-2913,C.i. Direct blue 80,"InChI=1S/C32H22N4O16S4.2Cu.4Na/c37-25-11-15(1-7-23(25)33-35-29-21-5-3-19(53(41,42)43)9-17(21)13-27(31(29)39)55(47,48)49)16-2-8-24(26(38)12-16)34-36-30-22-6-4-20(54(44,45)46)10-18(22)14-28(32(30)40)56(50,51)52;;;;;;/h1-14,37-40H,(H,41,42,43)(H,44,45,46)(H,47,48,49)(H,50,51,52);;;;;;/q;2*+2;4*+1/p-8",FTGXCLZZPPMCHU-UHFFFAOYSA-F,[Na+].[Na+].[Na+].[Na+].[Cu++].[Cu++].[O-]c1cc(ccc1N=Nc2c([O-])c(cc3cc(ccc23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c4ccc(N=Nc5c([O-])c(cc6cc(ccc56)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c([O-])c4,-1.607428748,0.0,1,G1,1057.796,-9.5874,177.7628,62,20,0,30,9,308,6,0,0,6,370.48,461.3958886,6.2e-06,3007.718125,
A-2915,"4-{2-[(2E)-5-[bis(propan-2-yl)amino]-3-methyl-2,3-dihydro-1,3,4-thiadiazol-2-ylidene]hydrazin-1-ylidene}-N,N-dimethylcyclohexa-2,5-dien-1-iminium methyl sulfate","InChI=1S/C17H27N6S.CH4O4S/c1-12(2)23(13(3)4)17-20-22(7)16(24-17)19-18-14-8-10-15(11-9-14)21(5)6;1-5-6(2,3)4/h8-13H,1-7H3;1H3,(H,2,3,4)/q+1;/p-1",MLTFWXODZCFGQN-UHFFFAOYSA-M,CO[S]([O-])(=O)=O.CC(C)N(C(C)C)c1sc(N=Nc2ccc(cc2)N(C)C)[n+](C)n1,-1.259698438,0.0,1,G1,458.61,3.1652,117.6922,30,10,0,12,7,168,2,0,0,2,114.4,182.3194642,6.56e-07,916.653291,
A-2916,disodium 8-(phenylamino)-5-[[4-[(5-sulphonatonaphthyl)azo]naphthyl]azo]naphthalenesulphonate,"InChI=1S/C36H25N5O6S2.2Na/c42-48(43,44)34-17-7-13-26-27(34)14-6-16-29(26)38-39-30-19-20-31(25-12-5-4-11-24(25)30)40-41-32-21-22-33(37-23-9-2-1-3-10-23)36-28(32)15-8-18-35(36)49(45,46)47;;/h1-22,37H,(H,42,43,44)(H,45,46,47);;/q;2*+1/p-2",OLPWJTQWWFWEFS-UHFFFAOYSA-L,[Na+].[Na+].[O-][S](=O)(=O)c1cccc2c(cccc12)N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c6c4cccc6[S]([O-])(=O)=O)c7ccccc37,-1.463118539,0.0,1,G1,731.723,3.5368,185.8471,51,11,1,15,8,242,7,0,0,7,175.87,337.1751685,2.52e-06,2711.889425,
A-2917,"lithium(1+) ion 4-[(E)-2-(5-amino-3-methyl-1-phenyl-1H-pyrazol-4-yl)diazen-1-yl]-2,5-dichlorobenzene-1-sulfonate","InChI=1S/C16H13Cl2N5O3S.Li/c1-9-15(16(19)23(22-9)10-5-3-2-4-6-10)21-20-13-7-12(18)14(8-11(13)17)27(24,25)26;/h2-8,19-20H,1H3,(H,24,25,26);/q;+1/p-1/b19-16?,21-15+;",BVMYXDOVMKUHFQ-RPHAVLPSSA-M,[Li+].CC1=NN(C(=N)/C1=N/Nc2cc(Cl)c(cc2Cl)[S]([O-])(=O)=O)c3ccccc3,-1.237068525,0.0,1,G1,432.218,0.54277,105.2396,28,7,2,12,4,140,2,0,1,3,121.04,183.2011325,2.8e-06,1090.958611,
A-2920,disodium 8-[[4-[[(4-methylphenyl)sulphonyl]oxy]phenyl]azo]-5-[[4-[(4-nitro-2-sulphonatophenyl)amino]phenyl]azo]naphthalene-1-sulphonate,"InChI=1S/C35H26N6O11S3.2Na/c1-22-2-13-28(14-3-22)55(50,51)52-27-11-8-25(9-12-27)38-40-33-19-18-32(30-16-15-29(21-31(30)33)53(44,45)46)39-37-24-6-4-23(5-7-24)36-34-17-10-26(41(42)43)20-35(34)54(47,48)49;;/h2-21,36H,1H3,(H,44,45,46)(H,47,48,49);;/q;2*+1/p-2",BXMJSZZPKAWJHR-UHFFFAOYSA-L,[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Oc2ccc(cc2)N=Nc3ccc(N=Nc4ccc(Nc5ccc(cc5[S]([O-])(=O)=O)[N+]([O-])=O)cc4)c6ccc(cc36)[S]([O-])(=O)=O,-1.570984747,0.0,1,G1,846.789,2.21472,196.4823,57,16,1,22,12,280,6,0,0,6,262.38,369.8347989,3.6e-06,2862.788753,
A-2922,"disodium 4-amino-3,6-bis[(E)-2-{4-[(E)-2-(2,4-diaminophenyl)diazen-1-yl]phenyl}diazen-1-yl]-5-hydroxynaphthalene-2,7-disulfonate","InChI=1S/C34H29N13O7S2.2Na/c35-18-1-11-26(24(37)15-18)44-40-20-3-7-22(8-4-20)42-46-32-28(55(49,50)51)13-17-14-29(56(52,53)54)33(34(48)30(17)31(32)39)47-43-23-9-5-21(6-10-23)41-45-27-12-2-19(36)16-25(27)38;;/h1-16,43H,35-39H2,(H,49,50,51)(H,52,53,54);;/q;2*+1/p-2/b44-40?,45-41?,46-42?,47-33-;;",WYURLZIZBYCORX-DMVGOSKESA-L,[Na+].[Na+].Nc1ccc(N=Nc2ccc(N\N=C\3C(=O)c4c(N)c(N=Nc5ccc(cc5)N=Nc6ccc(N)cc6N)c(cc4C=C3[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc2)c(N)c1,-1.568718144,0.0,1,G1,839.788,0.3064,207.8256,58,20,6,24,10,284,5,0,1,6,360.12,374.1248153,3.72e-06,2799.270123,
A-2925,"disodium 4-amino-3-[2-(4-{4-[2-(2,4-diaminophenyl)diazen-1-yl]benzenesulfonamido}phenyl)diazen-1-yl]-5-hydroxy-6-(2-phenyldiazen-1-yl)naphthalene-2,7-disulfonate","InChI=1S/C34H28N10O9S3.2Na/c35-20-6-15-27(26(36)18-20)41-38-23-11-13-25(14-12-23)54(46,47)44-24-9-7-22(8-10-24)40-42-32-28(55(48,49)50)16-19-17-29(56(51,52)53)33(34(45)30(19)31(32)37)43-39-21-4-2-1-3-5-21;;/h1-18,44-45H,35-37H2,(H,48,49,50)(H,51,52,53);;/q;2*+1/p-2",GLNHIAPTFHWQKY-UHFFFAOYSA-L,[Na+].[Na+].Nc1ccc(N=Nc2ccc(cc2)[S](=O)(=O)Nc3ccc(cc3)N=Nc4c(N)c5c(O)c(N=Nc6ccccc6)c(cc5cc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(N)c1,-0.602981194,0.0,1,G1,860.824,1.1552,203.8809,58,18,5,24,11,286,6,0,0,6,333.02,374.8903932,3.72e-06,2940.603786,
A-2928,"sodium 1-amino-4-(cyclohexylamino)-9,10-dioxo-9,10-dihydroanthracene-2-sulfonate","InChI=1S/C20H20N2O5S.Na/c21-18-15(28(25,26)27)10-14(22-11-6-2-1-3-7-11)16-17(18)20(24)13-9-5-4-8-12(13)19(16)23;/h4-5,8-11,22H,1-3,6-7,21H2,(H,25,26,27);/q;+1/p-1",DJDYMAHXZBQZKH-UHFFFAOYSA-M,[Na+].Nc1c(cc(NC2CCCCC2)c3C(=O)c4ccccc4C(=O)c13)[S]([O-])(=O)=O,-1.296365099,0.0,1,G1,422.438,-0.3031,102.6203,29,7,2,9,3,146,2,1,2,4,129.39,190.6512046,2.4e-06,1108.09491,
A-2932,"sodium 5-[(2,4-dinitrophenyl)amino]-2-(phenylamino)benzene-1-sulfonate","InChI=1S/C18H14N4O7S.Na/c23-21(24)14-7-9-15(17(11-14)22(25)26)20-13-6-8-16(18(10-13)30(27,28)29)19-12-4-2-1-3-5-12;/h1-11,19-20H,(H,27,28,29);/q;+1/p-1",KKBFCPLWFWQNFB-UHFFFAOYSA-M,[Na+].[O-][N+](=O)c1ccc(Nc2ccc(Nc3ccccc3)c(c2)[S]([O-])(=O)=O)c(c1)[N+]([O-])=O,-2.199137363,0.0,1,G1,452.38,0.8983,107.1634,31,9,2,13,7,154,3,0,0,3,167.54,197.993303,3.41e-06,1236.910603,
A-2934,"sodium 1-amino-9,10-dioxo-4-(phenylamino)-9,10-dihydroanthracene-2-sulfonate","InChI=1S/C20H14N2O5S.Na/c21-18-15(28(25,26)27)10-14(22-11-6-2-1-3-7-11)16-17(18)20(24)13-9-5-4-8-12(13)19(16)23;/h1-10,22H,21H2,(H,25,26,27);/q;+1/p-1",LIKZXCROQGHXTI-UHFFFAOYSA-M,[Na+].Nc1c(cc(Nc2ccccc2)c3C(=O)c4ccccc4C(=O)c13)[S]([O-])(=O)=O,-2.173896088,0.0,1,G1,416.39,-0.3041,101.8493,29,7,2,9,3,140,3,0,1,4,129.39,188.5244773,2.4e-06,1257.363234,
A-2935,"sodium 4-chloro-3-{4-[(E)-2-[5-chloro-2-(2-chlorophenoxy)phenyl]diazen-1-yl]-3-methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl}benzene-1-sulfonate","InChI=1S/C22H15Cl3N4O5S.Na/c1-12-21(22(30)29(28-12)18-11-14(35(31,32)33)7-8-15(18)24)27-26-17-10-13(23)6-9-20(17)34-19-5-3-2-4-16(19)25;/h2-11,21H,1H3,(H,31,32,33);/q;+1/p-1",OCJDFNKUOCKZCE-UHFFFAOYSA-M,[Na+].CC1=NN(C(=O)C1N=Nc2cc(Cl)ccc2Oc3ccccc3Cl)c4cc(ccc4Cl)[S]([O-])(=O)=O,-2.316221585,0.0,1,G1,575.793,3.2222,131.2922,36,8,0,14,6,180,3,0,1,4,123.82,243.2985005,3.61e-06,1500.749049,
A-2944,"sodium 2,5-dichloro-4-[4-[[2-[(ethylphenylamino)sulphonyl]phenyl]azo]-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl]benzenesulphonate","InChI=1S/C24H21Cl2N5O6S2.Na/c1-15-23(24(32)31(30-15)21-13-20(26)22(14-19(21)25)39(35,36)37)29-28-17-8-5-9-18(12-17)38(33,34)27-11-10-16-6-3-2-4-7-16;/h2-9,12-14,23,27H,10-11H2,1H3,(H,35,36,37);/q;+1/p-1",MOBJCMJALNXKIW-UHFFFAOYSA-M,[Na+].CC1=NN(C(=O)C1N=Nc2cccc(c2)[S](=O)(=O)NCCc3ccccc3)c4cc(Cl)c(cc4Cl)[S]([O-])(=O)=O,-2.429980995,0.0,1,G1,632.483,1.2975,145.1007,40,9,1,16,9,204,3,0,1,4,160.76,262.9222113,4.41e-06,1703.83918,
A-2945,"disodium 3-[(E)-2-[2,4-bis(2-methylphenoxy)phenyl]diazen-1-yl]-4-hydroxy-5-(4-methylbenzenesulfonamido)naphthalene-2,7-disulfonate","InChI=1S/C37H31N3O11S3.2Na/c1-22-12-15-27(16-13-22)52(42,43)40-30-21-28(53(44,45)46)18-25-19-34(54(47,48)49)36(37(41)35(25)30)39-38-29-17-14-26(50-31-10-6-4-8-23(31)2)20-33(29)51-32-11-7-5-9-24(32)3;;/h4-21,38,40H,1-3H3,(H,44,45,46)(H,47,48,49);;/q;2*+1/p-2/b39-36+;;",NCGGOCRZQAFNTH-HWXVZJLZSA-L,[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Nc2cc(cc3C=C(C(=N/Nc4ccc(Oc5ccccc5C)cc4Oc6ccccc6C)\C(=O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.566969077,0.0,1,G1,833.83,0.45986,198.4031,56,13,2,19,11,278,5,0,1,6,220.49,367.7175831,3.48e-06,2739.80992,
A-2946,"tetrasodium 4-hydroxy-5-({4-[({4-[(8-hydroxy-3,6-disulfonato-1-naphthyl)diazenyl]-2-methoxy-5-methylphenyl}carbamoyl)amino]-5-methoxy-2-methylphenyl}diazenyl)naphthalene-2,7-disulfonate","InChI=1S/C37H32N6O17S4.4Na/c1-17-5-27(33(59-3)15-25(17)40-42-29-11-21(61(47,48)49)7-19-9-23(63(53,54)55)13-31(44)35(19)29)38-37(46)39-28-6-18(2)26(16-34(28)60-4)41-43-30-12-22(62(50,51)52)8-20-10-24(64(56,57)58)14-32(45)36(20)30;;;;/h5-16,44-45H,1-4H3,(H2,38,39,46)(H,47,48,49)(H,50,51,52)(H,53,54,55)(H,56,57,58);;;;/q;4*+1/p-4",WNQPPENQFWLADQ-UHFFFAOYSA-J,[Na+].[Na+].[Na+].[Na+].COc1cc(N=Nc2cc(cc3cc(cc(O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(C)cc1NC(=O)Nc4cc(C)c(cc4OC)N=Nc5cc(cc6cc(cc(O)c56)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.690313687,0.0,1,G1,1048.884,-5.85456,219.5338,68,21,4,31,12,336,6,0,0,6,378.29,475.929228,3.97e-06,3272.482559,
A-2948,2-(cyclohexylamino)ethane-1-sulfonic acid,"InChI=1S/C8H17NO3S.Na/c10-13(11,12)7-6-9-8-4-2-1-3-5-8;/h8-9H,1-7H2,(H,10,11,12);/q;+1/p-1",TXWKJOVDGFRVOG-UHFFFAOYSA-M,[Na+].[O-][S](=O)(=O)CCNC1CCCCC1,-0.078418557,0.0,1,G1,229.277,-2.5421,49.4399,14,4,1,6,4,78,0,1,1,1,69.23,107.8799125,1.69e-06,236.9709467,
A-2949,disodium sulfate,"InChI=1S/2Na.H2O4S/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2",PMZURENOXWZQFD-UHFFFAOYSA-L,[Na+].[Na+].[O-][S]([O-])(=O)=O,0.126333765,0.192866346,3,G5,142.043,-7.33,10.4746,7,4,0,7,0,32,0,0,0,0,80.26,85.8329818,-8e-08,92.85820232,
A-2953,"Pyridinium, 1,1'-[(6,13-dichloro-4,11-disulfo-3,10-triphenodioxazinediyl)bis[imino-2,1-ethanediylimino[6-[(2,5-disulfophenyl)amino]-1,3,5-triazine-4,2-diyl]]]bis[3-carboxy-, dihydroxide, bis(inner salt), hexasodium salt","InChI=1S/C52H38Cl2N16O24S6.6Na/c53-35-38-42(94-40-28(60-38)8-10-30(44(40)100(90,91)92)56-14-16-58-48-64-50(68-52(66-48)70-18-2-4-24(22-70)46(73)74)62-32-20-26(96(78,79)80)6-12-34(32)98(84,85)86)36(54)37-41(35)93-39-27(59-37)7-9-29(43(39)99(87,88)89)55-13-15-57-47-63-49(67-51(65-47)69-17-1-3-23(21-69)45(71)72)61-31-19-25(95(75,76)77)5-11-33(31)97(81,82)83;;;;;;/h1-12,17-22H,13-16H2,(H12-2,55,56,57,58,59,60,61,62,63,64,65,66,67,68,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92);;;;;;/q;6*+1/p-6",QXRUQIRSGRTEHZ-UHFFFAOYSA-H,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]C(=O)c1ccc[n+](c1)c2nc(NCCNc3ccc4N=C5C(=C6Oc7c(ccc(NCCNc8nc(Nc9cc(ccc9[S]([O-])(=O)=O)[S]([O-])(=O)=O)nc(n8)[n+]%10cccc(c%10)C([O-])=O)c7[S]([O-])(=O)=O)N=C6C(=C5Oc4c3[S]([O-])(=O)=O)Cl)Cl)nc(Nc%11cc(ccc%11[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2,-0.952204802,0.0,1,G1,1666.164,-19.2584,323.6924,106,38,6,54,24,520,9,0,2,11,623.92,740.3304405,3.36e-06,5571.729367,
A-2954,sodium 6-[(E)-2-(4-aminophenyl)diazen-1-yl]-5-hydroxynaphthalene-1-sulfonate,"InChI=1S/C16H13N3O4S.Na/c17-10-4-6-11(7-5-10)18-19-14-9-8-12-13(16(14)20)2-1-3-15(12)24(21,22)23;/h1-9,18H,17H2,(H,21,22,23);/q;+1/p-1/b19-14+;",AVULUSFAVFJIOG-UGAWPWHASA-M,[Na+].Nc1ccc(N\N=C\2C=Cc3c(cccc3[S]([O-])(=O)=O)C2=O)cc1,-1.291560039,0.0,1,G1,365.346,-1.1455,89.6818,25,7,2,9,3,122,2,0,1,3,124.68,166.2116007,2.25e-06,982.9394626,
A-2956,tin(2+) ion dichloride,InChI=1S/2ClH.Sn/h2*1H;/q;;+2/p-2,AXZWODMDQAVCJE-UHFFFAOYSA-L,[Cl-].[Cl-].[Sn++],-0.027457269,0.0,1,G1,189.617,-6.3728,5.754,3,0,0,3,0,18,0,0,0,0,0.0,48.75314712,0.0,2.754887502,
A-2959,"disodium 4-nitrobenzene-1,3-diamine 3-amino-4-methoxybenzene-1-sulfonate 3-hydroxybenzen-1-olate copper","InChI=1S/C7H9NO4S.C6H7N3O2.C6H6O2.Cu.2Na/c1-12-7-3-2-5(4-6(7)8)13(9,10)11;7-4-1-2-6(9(10)11)5(8)3-4;7-5-2-1-3-6(8)4-5;;;/h2-4H,8H2,1H3,(H,9,10,11);1-3H,7-8H2;1-4,7-8H;;;/q;;;;2*+1/p-2",HJDUSPQCBUUNBC-UHFFFAOYSA-L,[Na+].[Na+].[Cu].COc1ccc(cc1N)[S]([O-])(=O)=O.Nc2ccc(c(N)c2)[N+]([O-])=O.Oc3cccc([O-])c3,-1.504350196,0.0,1,G1,573.982,-4.588,114.8436,35,11,4,16,3,183,3,0,0,3,230.92,256.347912,-4.31e-07,1185.970158,
A-2960,"tetrasodium 7,7'-[(6-morpholin-4-yl-1,3,5-triazine-2,4-diyl)diimino]bis{4-hydroxy-3-[(4-methoxy-2-sulfonatophenyl)diazenyl]naphthalene-2-sulfonate}","InChI=1S/C41H36N10O17S4.4Na/c1-66-25-5-9-29(31(19-25)69(54,55)56)47-49-35-33(71(60,61)62)17-21-15-23(3-7-27(21)37(35)52)42-39-44-40(46-41(45-39)51-11-13-68-14-12-51)43-24-4-8-28-22(16-24)18-34(72(63,64)65)36(38(28)53)50-48-30-10-6-26(67-2)20-32(30)70(57,58)59;;;;/h3-10,15-20,47-48H,11-14H2,1-2H3,(H,54,55,56)(H,57,58,59)(H,60,61,62)(H,63,64,65)(H2,42,43,44,45,46);;;;/q;4*+1/p-4/b49-35-,50-36+;;;;",RYOLKKOXNWDTKY-KCQDMBLDSA-J,[Na+].[Na+].[Na+].[Na+].COc1ccc(N\N=C\2C(=O)c3ccc(Nc4nc(Nc5ccc6C(=O)C(=N/Nc7ccc(OC)cc7[S]([O-])(=O)=O)/C(=Cc6c5)[S]([O-])(=O)=O)nc(n4)N8CCOCC8)cc3C=C2[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O,-1.825282751,0.0,1,G1,1156.988,-9.8622,250.3476,76,27,4,35,15,376,5,1,3,8,405.38,521.5532358,3.12e-06,3503.902032,
A-2961,"trisodium 5-oxo-1-(4-sulfonatophenyl)-4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]-4,5-dihydro-1H-pyrazole-3-carboxylate","InChI=1S/C16H12N4O9S2.3Na/c21-15-13(18-17-9-1-5-11(6-2-9)30(24,25)26)14(16(22)23)19-20(15)10-3-7-12(8-4-10)31(27,28)29;;;/h1-8,13H,(H,22,23)(H,24,25,26)(H,27,28,29);;;/q;3*+1/p-3",UJMBCXLDXJUMFB-UHFFFAOYSA-K,[Na+].[Na+].[Na+].[O-]C(=O)C1=NN(c2ccc(cc2)[S]([O-])(=O)=O)C(=O)C1N=Nc3ccc(cc3)[S]([O-])(=O)=O,-0.504996401,0.0,1,G1,534.371,-9.8882,97.0424,34,12,0,18,6,162,2,0,1,3,211.92,259.6292535,3.63e-06,1330.787726,
A-2966,"disodium 3-[(E)-2-(5-chloro-2-phenoxyphenyl)diazen-1-yl]-4-hydroxy-5-(4-methylbenzenesulfonamido)naphthalene-2,7-disulfonate","InChI=1S/C29H22ClN3O10S3.2Na/c1-17-7-10-21(11-8-17)44(35,36)33-24-16-22(45(37,38)39)13-18-14-26(46(40,41)42)28(29(34)27(18)24)32-31-23-15-19(30)9-12-25(23)43-20-5-3-2-4-6-20;;/h2-16,31,33H,1H3,(H,37,38,39)(H,40,41,42);;/q;2*+1/p-2/b32-28+;;",UHSRCNCAJFUQHB-RTFAEJQKSA-L,[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Nc2cc(cc3C=C(C(=N/Nc4cc(Cl)ccc4Oc5ccccc5)\C(=O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.667930686,0.0,1,G1,748.124,-1.29588,167.4231,48,12,2,19,9,238,4,0,1,5,211.26,325.1203257,3.12e-06,2284.663586,
A-2967,2-[benzyl(tert-butyl)amino]-1-[4-hydroxy-3-(hydroxymethyl)phenyl]ethan-1-one hydrochloride,"InChI=1S/C20H25NO3.ClH/c1-20(2,3)21(12-15-7-5-4-6-8-15)13-19(24)16-9-10-18(23)17(11-16)14-22;/h4-11,22-23H,12-14H2,1-3H3;1H",QXNITHCPVLQQEN-UHFFFAOYSA-N,[H+].[Cl-].CC(C)(C)N(CC(=O)c1ccc(O)c(CO)c1)Cc2ccccc2,-1.348776549,0.0,1,G1,363.885,0.4844,96.0771,25,4,2,5,6,136,2,0,0,2,60.77,156.5557491,3.12e-06,701.9476361,
A-2968,"1,3,3-trimethyl-2-[(1E)-[2-methyl-2-(4-methylphenyl)hydrazin-1-ylidene]methyl]-3H-indol-1-ium chloride","InChI=1S/C20H24N3.ClH/c1-15-10-12-16(13-11-15)23(5)21-14-19-20(2,3)17-8-6-7-9-18(17)22(19)4;/h6-14H,1-5H3;1H/q+1;/p-1",XNBDPEPVMIIATO-UHFFFAOYSA-M,[Cl-].CN(N=CC1=[N+](C)c2ccccc2C1(C)C)c3ccc(C)cc3,-1.329218805,0.0,1,G1,341.886,1.12722,98.3934,24,2,0,4,3,126,2,0,1,3,18.61,150.2858825,2.08e-06,788.7861897,
A-2970,"hexasodium 4-amino-3,6-bis[(E)-2-[5-({4-chloro-6-[(3-sulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)-2-sulfonatophenyl]diazen-1-yl]-5-hydroxynaphthalene-2,7-disulfonate","InChI=1S/C40H29Cl2N15O19S6.6Na/c41-35-48-37(44-18-3-1-5-22(13-18)77(59,60)61)52-39(50-35)46-20-7-9-26(79(65,66)67)24(15-20)54-56-32-28(81(71,72)73)11-17-12-29(82(74,75)76)33(34(58)30(17)31(32)43)57-55-25-16-21(8-10-27(25)80(68,69)70)47-40-51-36(42)49-38(53-40)45-19-4-2-6-23(14-19)78(62,63)64;;;;;;/h1-16,55H,43H2,(H,59,60,61)(H,62,63,64)(H,65,66,67)(H,68,69,70)(H,71,72,73)(H,74,75,76)(H2,44,46,48,50,52)(H2,45,47,49,51,53);;;;;;/q;6*+1/p-6/b56-54?,57-33-;;;;;;",UILQUTBIXJZSTN-NZHDPOKYSA-H,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Nc1c(N=Nc2cc(Nc3nc(Cl)nc(Nc4cccc(c4)[S]([O-])(=O)=O)n3)ccc2[S]([O-])(=O)=O)c(cc5C=C(/C(=N/Nc6cc(Nc7nc(Cl)nc(Nc8cccc(c8)[S]([O-])(=O)=O)n7)ccc6[S]([O-])(=O)=O)C(=O)c15)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.957205517,0.0,1,G1,1418.958,-14.5696,276.4816,88,34,6,48,18,428,7,0,1,8,560.86,640.2778968,4.4e-06,4727.616531,
A-2972,calcium bis(phosphinate),"InChI=1S/Ca.2HO2P/c;2*1-3-2/h;2*(H,1,2)/q+2;;/p-2",LITFOGPYONJRNO-UHFFFAOYSA-L,[Ca++].[O-]P=O.[O-]P=O,-0.032644921,0.059481913,2,G3,166.022,-1.274,20.967,7,4,0,7,0,36,0,0,0,0,80.26,73.49733557,-4e-08,30.67103446,
