smiles	logS
COC(=O)c1ccc(NC(=O)c2cc(Cl)ccc2Cl)cc1N	-5.790064986
CCCCCCCC(=O)SCCC[Si](OCC)(OCC)OCC	-5.832680461
Oc1c(-c2ccccc2)cccc1-c1ccccc1	-5.683910105
CC1(C)CC/C(=C\c2ccc(Cl)cc2)C1=O	-5.671591194
CC(C)(C)c1cc(C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)c2ccc(O)c(C(C)(C)C)c2)ccc1O	-6.201435362
CC(C)c1ccc(-c2ccccc2)cc1	-5.609857774
CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N	-5.848587947
C=CC(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(=O)C=C)cc2)cc1	-5.999481603
CC(c1ccccc1)c1ccc(Nc2ccc(C(C)c3ccccc3)cc2)cc1	-5.964168762
CCCCC(CC)COC(=O)c1ccccc1	-5.767784581
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1	-5.816819422
COC(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1[N+](=O)[O-]	-5.965154646
C/C=C(\C)C(=O)OCCC(C)CCC=C(C)C	-5.791792689
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	-6.058168846
O=C1C=CC(=O)N1c1ccc(Cc2ccc(N3C(=O)C=CC3=O)cc2)cc1	-5.998008544
CCCCCCCCCCCCCCO	-5.787142557
CC(C)c1ccc(OP(=O)(Oc2ccc(C(C)C)cc2)Oc2ccc(C(C)C)cc2)cc1	-6.137134395
c1ccc2sc(SNC3CCCCC3)nc2c1	-5.91714268
CCOc1ccccc1NC(=O)C(=O)Nc1ccccc1CC	-6.017546673
O=C1CCCCCCCCCCCCCCO1	-5.903789723
Cc1ccc2oc(/C=C/c3nc4cc(C)ccc4o3)nc2c1	-6.000481949
CCN(CC)c1ccc(N=Nc2ccccc2)cc1	-5.982115268
CCc1ccc2c(c1)C(=O)c1ccccc1C2=O	-5.984242497
C=C(CC(C)(C)c1ccccc1)c1ccccc1	-6.01184247
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn(C(c3ccccc3)(c3ccccc3)c3ccccc3)n2)cc1	-6.461251172
CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1	-6.421608413
COC(=O)c1ccc(C(=O)OC)c(N=NC(C(C)=O)C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)c1	-6.314069371
CCCCCCCCCCC1CO1	-5.92315685
CCCCCCCCCCCCC1CO1	-5.984684801
C1CC2C3CC(C2C1)C1(CCCO1)C3	-5.94156112
C=C[Si](C)(C)O[Si](C)(C)C=C	-5.954482552
Cc1cc(C)c(O)c(C(c2cc(C)cc(C)c2O)C(C)C)c1	-6.16734062
COC(=O)c1cc(N=NC(C(C)=O)C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)cc(C(=O)OC)c1	-6.377738451
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O	-6.198752558
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	-6.354159334
CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1	-6.382029914
Cc1ccc2c(c1)C(=O)c1ccccc1C2=O	-6.117146249
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1	-6.239449641
COC(=O)c1ccc2cc(C(=O)OC)ccc2c1	-6.211736201
O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21	-6.253493517
CC(C)c1ccc2ccccc2c1C(C)C	-6.230113619
COc1ccc(N2CCN(c3ccc(-n4cn[nH]c4=O)cc3)CC2)cc1	-6.488909265
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1	-6.45772642
CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1	-6.480660768
C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C	-6.337261665
CC(C)(c1ccccc1)C(C)(C)c1ccccc1	-6.474168897
c1ccc(COc2ccc3ccccc3c2)cc1	-6.477673979
Cn1c(=O)cc2c3c(c(Br)ccc31)C(=O)c1ccccc1-2	-6.680445321
O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2ccccc2cc1O	-6.643865624
O=C(Oc1cc([N+](=O)[O-])c(Cl)cc1Cl)Oc1cc([N+](=O)[O-])c(Cl)cc1Cl	-6.812907461
C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1	-6.591929049
CCCCCCCC/C=C\CCCCCCCCO	-6.785897843
CC(C)(C)c1ccc(O)cc1	-6.493940207
Cc1ccc(N/N=C2\C(=O)C=Cc3ccccc32)c(C)c1	-6.705444298
CCCCCCCCCCCCCC(=O)OC	-6.649738161
CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(Nc3ccccc3)c3ccccc23)cc1	-6.989135552
O=C(Nc1ccccc1SSc1ccccc1NC(=O)c1ccccc1)c1ccccc1	-6.978287061
CCCCCCCCCCCC(=O)N(CCCC)CCCC	-7.016412077
COc1ccc([N+](=O)[O-])cc1OC(C)=O	-2.946604067
Cc1ccc(C(=O)OOC(=O)c2ccc(C)cc2)cc1	-6.798351882
Cc1cc(Cc2cc(C)cc(C3CCCCC3)c2O)c(O)c(C2CCCCC2)c1	-6.979034273
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC	-6.978908353
CC(C)c1ccccc1C(C)C	-6.602799271
CC(C)c1cccc(C(C)C)c1	-6.602799271
CCCCCCCC/C=C\CCCCCCCC(=O)NC(CO)C(O)CCCCCCCCCCCCCCC	-6.451761881
CCCCCCCCCCCCCCCC(=O)O	-6.806908841
CC(=O)OC1=CCC2C3CCC(C3)C12	-3.009726571
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1	-6.953686491
CCCCCCCC(=O)OCCCOC(=O)CCCCCCC	-7.516526119
C=CCCC(=O)C1CCCC(C)(C)C1	-4.77931051
CCn1c2ccccc2c2ccccc21	-6.813503151
CCN(CCOC(C)OCC(C)C)c1ccc(N=Nc2ccccc2)cc1	-7.090503766
C(=C/CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1)\CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1	-7.025125555
COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1	-7.060548154
C[Si](O[Si](C)(C)C)O[Si](C)(C)C	-7.044345696
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O	-7.505541952
O=c1n(C[C@@H]2CO2)c(=O)n(C[C@@H]2CO2)c(=O)n1C[C@@H]1CO1	-2.468825327
COCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O	-7.323792769
CCCCCCCCCCCCCCCCCCCCCC(=O)O	-7.32811446
O=C(OCCCc1ccccc1)c1ccccc1	-4.800973789
CCCCCC(C)CO	-2.528127071
O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)NC5=O	-7.591458634
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1	-7.549181312
CCC1(C/C=C2\CCCc3cc(OC)ccc32)C(=O)CCC1=O	-4.172504242
CCCCCCCCCCCCCCCCCC	-7.627539949
CC(C)C1OC2(CCCC2)OCC1(C)C	-3.524243771
CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1	-8.216478376
CCCCCCCCCCCCCCCC(=O)OC	-7.830038235
O=C(CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)OCCO)OCCO	-4.461779562
CC1(C)Nc2cccc3cccc(c23)N1	-2.929898895
CCN(CCOc1ccc(C2CCCCC2)cc1)c1ccc(C=C(C#N)C#N)c(C)c1	-8.386094856
CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1	-6.889187497
COc1ccccc1N/N=C1\C(=O)C=Cc2ccccc21	-8.926016432
CCCCCCCCCCCCCCCCCC(=O)OC	-8.997839085
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C	-9.419539808
C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C	-2.687445856
Oc1ccc(C(c2ccc(O)cc2)c2ccccn2)cc1	-4.523907797
O=C(O)O	-3.452021679
O=C(O)c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1	-4.828233467
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1	-4.82511681
CCC(C)(C#N)N=NC(C)(C#N)CC	-2.696191526
OCCN(CCO)CCO	0.111437809
N=NN=NC1=CCc2c(cccc2S(=O)(=O)Oc2ccc(C(=O)c3ccc(O)c(O)c3O)cc2)C1=O	-5.105290731
C=CC(=C)Cl	-2.550925455
C=CS(=O)(=O)CS(=O)(=O)C=C	-3.91989545
FC(F)(F)F	-3.670339628
CC(C)(c1ccccc1)c1ccc(O)cc1	-4.096484707
CCCSc1nc(Cl)c([N+](=O)[O-])c(Cl)n1	-4.386944624
COS(C)(=O)=O	-0.041921413
COC(C)COC(C)COCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)O[Si](C)(C)C	-6.287739939
CCCCCCCCCCCCCCCCOC(=O)Oc1c(Cl)cc(C(=O)OCC)cc1Cl	-7.133803789
O=C(O)[C@@H]1C[C@@H](C2CCCCC2)CN1	0.631268384
O=C1NC2C=CC1C2	0.936160808
c1ccc(C2CCCCC2)cc1	-4.341502278
CC1=CCC2CC1C2(C)C	-3.772570424
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1	-4.799620032
CCCCCCCCCCCCCCCCN(C)C	-4.652434914
CC1=C2CC(C=O)C(C1)C(C(C)C)C2	-3.850854284
CCCCCCCCCCCCN(C)C	-4.426122744
Clc1ccc(Oc2cccc(Cl)c2)cc1	-5.387355317
CCCCC(CC)C(=O)OCC(COCC(COC(=O)CCCCCC(C)C)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C	-7.323686796
CCN(CC)CCCNc1nc(Nc2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(Nc5nc(NCC(C)N)nc(NCC(C)N)n5)c4c3O)cc2)nc(Nc2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(Nc5nc(NCC(C)N)nc(NCC(C)N)n5)c4c3O)cc2)n1	-0.794219043
CCCCCCCCCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)OCC	-0.231611963
CCC(=O)/C=C/C1C(C)=CCCC1(C)C	-3.992340979
CC(=O)/C(C)=C\C1C(C)=CCCC1(C)C	-3.992340979
CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	-3.97511656
CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1	-3.12750109
O=C(OCc1ccccc1)c1ccccc1	-4.177624494
O=S(=O)(c1ccccc1)c1ccccc1	-4.192879941
C=CC(=O)N1CCOCC1	0.850257585
COCC(C)O	1.045169179
O=C(O)CS	-1.964349215
CC(CC=O)CCCC(C)(C)O	-4.92245094
CCCCCCCCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCCCCCCCC	-7.094152366
CCOC(=O)CN=C(c1ccccc1)c1ccccc1	-3.427044449
Cc1cc(C(C)(C)C)c(OP2OCC3(CO2)COP(Oc2c(C(C)(C)C)cc(C)cc2C(C)(C)C)OC3)c(C(C)(C)C)c1	-7.801238331
CCOC(=O)CC(NC1CCC(CC2CCC(NC(CC(=O)OCC)C(=O)OCC)C(C)C2)CC1C)C(=O)OCC	-5.06653389
CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]	-3.136750998
CN(C)CCOCCO	-0.12447488
Nc1ccc([N+](=O)[O-])c(N)c1	-2.185091479
CCCCCCCCCCCCCCCC(=O)O[C@@H]1C[C@@H](C(=O)O)N(C(=O)CCCCCCCCCCCCCCC)C1	-5.783875721
c1ccc(P(c2ccccc2)c2ccccc2)cc1	-6.2013011
C=CC(C)CCC=C(C)C	-5.964586446
CCCCC(CC)COC(=O)CSCC(=O)OCC(CC)CCCC	-6.654998171
CC(C)=CCCc1ccc2c(c1)C(=O)c1ccccc1C2=O	-7.985818524
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC	-4.780941415
CC(C)CCCCCCCCOCCCNCCC#N	-3.618466492
CC(=O)OC[C@H]1CCC=C(CCC=C(C)C)C1	-4.975624785
CC(=O)c1cc(Nc2nc(Nc3cc(C(C)=O)c(N)c4c3C(=O)c3ccccc3C4=O)nc(-c3ccccc3)n2)c2c(c1N)C(=O)c1ccccc1C2=O	-4.950431795
CCCCCCCCCCCCCCCC(=O)OCC(O)CO	-4.726791601
CCCCCCCC/C=C\CCCCCCCC1=NCCN1CCO	-3.845830759
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	-1.059160932
CC/C=C/CCCCCCCCCCCCCCOCC	-4.799983961
N#CCc1ccc(Cl)cc1F	-2.59390625
CC(CC(C)(C)C#N)c1ccccc1	-3.235078816
CC(=O)OC1CCC(C(C)(C)C)CC1	-3.699640669
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12	-4.918998851
O=C(Nc1ccc(Cc2ccc(NC(=O)NC3CCCCC3)cc2)cc1)NC1CCCCC1	-5.142667396
Cc1ccc(N2C(=O)N(c3ccc(C)c(N=C=O)c3)C2=O)cc1N=C=O	-5.03682594
CCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O	-5.06253686
COC(=O)CN(CC(=O)OC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)c(NC(C)=O)c1	-5.193519738
Nc1ccc(N=Nc2cccc(N=Nc3ccc(N)cc3N)c2)c(N)c1	-4.197152695
C/C=C/CC	-2.544904806
S	-5.532537815
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc([N+](=O)[O-])cc3s2)cc1	-4.340908898
N#Cc1ccccc1/C=C/c1ccc(/C=C/c2ccccc2C#N)cc1	-4.220638859
N#CCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1	-4.281954413
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1	-4.280341584
CCN(CCC#N)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2Br)cc1	-4.381248689
CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1	-4.252611554
C=CCN(CC=C)c1cc(NC(C)=O)c(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC	-4.388179382
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]	-6.623038672
CC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C[C@H](C)[C@]4(C)[C@H]3CC[C@]12C	-5.092558995
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)CO	-6.91873366
C[C](C)C	-4.376546543
C/C=C/C	-4.669843542
COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O	-5.495120243
CC(C)(C)c1cc(O)ccc1O	-1.220683278
COc1ccc(N)c([N+](=O)[O-])c1	-1.225702037
CCOC(/C=C(\C)CCC=C(C)C)OCC	-2.354799685
S=c1[nH]c2ccccc2[nH]1	-2.176687281
CCCCCCOCCCCCC	-4.270303761
N#CCCOCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1	-4.593750027
CCCCN(c1nc(NCCCN(CCN(CCCNc2nc(N(CCCC)C3CC(C)(C)N(C)C(C)(C)C3)nc(N(CCCC)C3CC(C)(C)N(C)C(C)(C)C3)n2)c2nc(N(CCCC)C3CC(C)(C)N(C)C(C)(C)C3)nc(N(CCCC)C3CC(C)(C)N(C)C(C)(C)C3)n2)c2nc(N(CCCC)C3CC(C)(C)N(C)C(C)(C)C3)nc(N(CCCC)C3CC(C)(C)N(C)C(C)(C)C3)n2)nc(N(CCCC)C2CC(C)(C)N(C)C(C)(C)C2)n1)C1CC(C)(C)N(C)C(C)(C)C1	-5.359014668
CCN(CC)c1cc(NC(C)=O)c(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC	-4.667327783
C1CCC2CCCCC2C1	-4.140677705
C=C(C)C(=O)O[Zn]O	-4.223960359
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C)OC(=O)CCCCCCC/C=C\CCCCCCCC	-4.781756093
O=C(Nc1cccc2c1C(=O)c1ccccc1C2=O)c1ccc(-c2ccc(N=Nc3ccc(-c4ccc(C(=O)Nc5cccc6c5C(=O)c5ccccc5C6=O)cc4)cc3)cc2)cc1	-5.716458279
c1cc2ccc1CCc1ccc(cc1)CC2	-5.169478497
O=C1c2ccccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5	-5.513312746
COc1cc2c3c(ccc4c5ccc6c7c(cc(OC)c(c1c34)c75)-c1ccccc1C6=O)C(=O)c1ccccc1-2	-5.599170695
CCCCC[C@H](CCC)CCCO	-5.156360408
CC(C)(C)OOC1(OOC(C)(C)C)CCCCC1	-5.386213837
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	-5.72005506
C[C@@H](Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)O	-2.622795669
CCC(C)(C)OOC1(OOC(C)(C)CC)CCCCC1	-5.460037419
CC1=CC(C)(C)Nc2ccccc21	-5.238695804
CCCCCCCCCl	-5.172243789
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C	-5.661813632
CC(COS)(COS)COC(=O)CCCC(=O)OCC(C)(COS)COS	-5.84194731
B12B3B4B1C234	-4.742403021
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1	-5.509793728
Cc1ccc(O)c(-n2nc3ccccc3n2)c1	-5.352666728
CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O	-5.808172472
Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O	-5.768464941
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1	-5.513798048
CCCCCCC(CO)CCCC	-5.270303761
CCCCCCCCCCCCC(CO)CCCCCCCCCC	-5.549815883
CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC	-5.613599775
CCCCC(CC)COCOCC(CC)CCCC	-5.435323474
CCCCCCCCC(CO)CCCCCC	-5.384616815
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1	-5.499417627
CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1	-5.566509378
CCCCCCCCCCCCCCCCC(CO)CCCCCCCCCCCCCC	-5.66920434
CCCCCCCCCCCCCCCCCCNC(=O)NCCCNC(=O)NCCCCCCCCCCCCCCCCCC	-5.822918943
CCCCC(CC)CNS(=O)(=O)c1ccc(N)cc1	-5.453967767
CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1	-5.634046793
O=C1OC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)OC5=O	-5.593642663
O=[N+]([O-])c1ccc(OP(=S)(Oc2ccc([N+](=O)[O-])cc2)Oc2ccc([N+](=O)[O-])cc2)cc1	-5.678834198
CC(C)CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C	-5.724958732
CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C	-5.708288297
CCCCCCCCCCCCCCCCCCCCCCO	-5.514028148
CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC	-5.711686622
CCOC(=O)c1ccc(N=CN(C)c2ccccc2)cc1	-5.450777025
CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC	-5.756557
CCCCCCCCCCCCCCCC[Si](OC)(OC)OC	-5.539863641
CCCCCCCCCCCCCCCCCCCCO	-5.475024349
CCCCCCCCCCCCCCCCCCO	-5.432168875
CCCCCCCCCCCC(=O)OC(C)C	-5.38453799
CCCCCCCCCCCCCCCCCCCCCCCCO	-5.549815883
CC/C=C/CCCCCCC	-5.188357482
C=COC(=O)CCCCCCCCCCC	-5.354799685
CCCCC(CC)C1CCON1CCOC(=O)NCCCCCCNC(=O)OCCN1OCCC1C(CC)CCCC	-5.790560824
COC(=O)CCc1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)C)c1	-6.849323576
CCCCCCCCCCCCCCCCCCNC(=O)Nc1ccc(Cc2ccc(NC(=O)NCCCCCCCCCCCCCCCCCC)cc2)cc1	-5.942994641
CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	-5.771545225
ICC1CCC(CI)CC1	-5.748197572
CC(C)(C)OOC(C)(C)c1ccc(C(C)(C)OOC(C)(C)C)cc1	-5.737151587
CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC	-6.057758885
CCCCCCCCCCCCC(CCCCCCCCCC)C(=O)O	-5.867639522
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C	-5.936026172
CCOc1ccccc1NC(=O)C(=O)Nc1ccc(CCCCCCCCCC(C)C)cc1	-6.09944947
N12[Si]34N5[Si]16N3[Si]25N46	-5.669893078
CCCCC(CC)COC(=O)CC(C)CC(C)(C)C	-5.954976972
CCC(C)CCCOC(=O)CCc1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)C)c1	-6.163940179
CS(=O)(=O)Oc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1	-6.214227985
CC(Cc1cccc(CC(C)c2ccc(O)cc2)c1)c1ccc(O)cc1	-6.23863564
Cc1cccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4cccc(C)c4)cc3)cc2)c1	-6.41219838
CN(C(=S)SSC(=S)N(C)c1ccccc1)c1ccccc1	-6.260769992
CCN(CC)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1	-6.327772594
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO	-6.417202563
CC(C)CCCCCCCCCCCCCCCO	-6.256077616
CCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O	-6.378367614
CCCCCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCCCCC	-6.553787585
CCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCC	-6.356030959
O=C=Nc1ccc(OP(=S)(Oc2ccc(N=C=O)cc2)Oc2ccc(N=C=O)cc2)cc1	-6.491719256
CC(C)CCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCC(C)C	-6.422274591
CCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCC	-6.479738422
CCCCCCCC/C=C\CCCCCCCC(=O)OC(C)C	-6.335189016
[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)Oc2ccc(C(=O)c3ccccc3)c(OS(=O)(=O)c3cccc4c3C=CC(=[N+]=[N-])C4=O)c2OS(=O)(=O)c2cccc3c2C=CC(=[N+]=[N-])C3=O)C1=O	-6.820895007
CCCCCCCC[Si](OCC)(OCC)OCC	-6.327740788
CCCCCCC(O)CCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCC(O)CCCCCC	-6.735207192
O=c1oc(-c2ccc(-c3nc4ccccc4c(=O)o3)cc2)nc2ccccc12	-6.517040294
CCCCCCCC/C=C\CCCCCCCCCCCC(N)=O	-6.528392147
O=C=Nc1ccc(C(c2ccc(N=C=O)cc2)c2ccc(N=C=O)cc2)cc1	-6.565096595
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C	-6.621817899
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC	-6.568874945
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C	-6.630104322
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C	-6.600567801
CCCCCCCCOCCCCCCCC	-6.384616815
C=COCCCCCCCCCCCCCCCCCC	-6.472081819
CC(C)CCCCCCCCCCCCCCC(=O)O	-6.655742376
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1	-6.558090281
CCCC1CCC(C2CCC(c3ccc(-c4cc(F)c(F)c(F)c4)c(F)c3)CC2)CC1	-6.636031296
CCCCCCCCCCC(CO)CCCCCCCC	-6.475024349
O=C1OC(=O)c2cccc3cccc1c23	-6.29705325
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O	-7.07101808
CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1	-6.595120185
CCCCCCCCC(C)C(CC)CCCCCCC	-6.75213453
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C	-6.628141567
CCCCCCCCCCCCCCCCCCOCC[O]	-6.496301265
Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1	-6.621667442
CO[Si](OC)(C(C)C)C(C)C	-6.246331133
CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC	-6.600567801
CCCCCCCCOC(=O)[C@@H](C)Oc1ccc(Cl)cc1C	-6.514367091
CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC	-6.841087952
CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O	-6.495513117
CC1(C2CCC3C4=CC=C5CC6(CCC5(C)C4CCC32C)OCCO6)OCCO1	-6.700119715
CC(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C	-4.066886933
CC(=O)Nc1cc(N(CCOC(C)=O)CCOC(C)=O)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl	-6.963714867
