smiles	logS	S	scaffold	Hydroxyl (-OH)	Methyl (-CH3)	Amine (-NH2)	Nitro (-NO2)	Ether (R-O-R')	Aldehyde (-CHO)	Ketone (-C=O)	Sulfonyl (R-SO2-R')	Phenyl (Ph)	Amide (-CONH2)	Alcohol (-OH)	wt	nH	logp
O=C(Nc1nc2ccccc2[nH]1)c1ccccc1	0.217483944	1.649999999187313	C1CCC(CCC2CC3CCCCC3C2)CC1	0	0	0	0	0	0	0	0	2	0	0	237.26200000000003	2	2.815200000000001
CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1	1.07371835	11.849999990555824	C1CCC(CCCCC2CC3CCCCC3C2)CC1	0	1	0	0	1	0	1	0	2	0	0	295.342	2	3.359000000000001
O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1	-0.677780705	0.2100000001286614	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1	0	0	0	0	0	0	1	0	0	0	0	287.3880000000001	1	3.723900000000002
CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1	-0.431798276	0.3699999999429232	C1CCC(C2CCC(C3CCCC3)CC2)CC1	0	1	0	0	0	0	1	0	1	0	0	346.5210000000001	1	5.159300000000004
O=C(Nc1nc2ccccc2[nH]1)c1ccncc1	0.706717782	5.089999996053135	C1CCC(CCC2CC3CCCCC3C2)CC1	0	0	0	0	0	0	0	0	1	0	0	238.25000000000003	2	2.2101999999999995
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1	1.464638559	29.14999999362136	C(CCC1CCC2CCCCC2C1)CCC1CC2CCCCC2C1	0	0	0	0	0	0	1	0	3	0	0	329.40299999999996	2	3.6175000000000015
NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1	1.888123307	77.2899999469822	C1CCC(C2(CCCCC3CCCC(CC4CC4)C3)CCCCC2)CC1	0	0	1	0	1	0	1	0	1	1	0	427.4800000000002	3	1.6960000000000002
Cc1cc(C(=O)Nc2cccc(-c3cnco3)c2)c2c(C)nn(C)c2n1	0.941014244	8.73000000591851	C1CCC(C2CCCC(CCC3CCCC4CCCC43)C2)C1	0	3	0	0	0	0	0	0	1	0	0	347.3780000000001	1	3.492440000000002
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1	1.626032248	42.27000001664164	C1CCC(C2(CCC3CCCC(C4CCCC4)C3)CCCCC2)CC1	0	0	0	0	1	0	1	0	2	0	0	366.3920000000002	1	4.167600000000003
CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C	1.748962861	56.09999996691035	C1CCC(CC2CCCCC2)CC1	0	3	0	0	2	0	0	0	0	0	0	298.42699999999996	0	2.4967000000000006
CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C	1.910250772	81.3299999437915	C1CCC(CCC2CCCCC2)CC1	0	4	0	0	0	0	1	0	0	0	0	338.4960000000001	0	1.7128000000000008
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1	1.755722445	56.98000001266642	C1CCC(C2CCC(CC3CCCC3)CC2)CC1	0	0	1	0	0	0	0	0	1	0	0	292.383	1	2.1866000000000003
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1	1.414304688	25.959999992328967	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1	0	0	1	0	0	0	0	0	1	0	0	267.3759999999999	1	3.3167000000000026
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C	-0.522878745	0.3000000001936503	C1CCC(C2CCC3CCC4CCCC(C5CCCCC5)C4C3C2)CC1	0	2	0	0	0	0	1	1	3	0	0	524.6020000000002	2	5.010320000000004
CON(C)C(=O)CCc1c(C)nn(C)c1C	1.534026106	34.199999995579454	C1CCCC1	0	5	0	0	0	0	1	0	0	0	0	225.29199999999997	0	0.9893399999999997
CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1	-0.698970004	0.2000000001547424	C1CCC(CC2CCCCC3CCCCC32)CC1	0	2	0	0	0	0	1	0	2	0	0	337.423	1	3.1273000000000017
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21	1.733999287	54.20000005760937	C1CCC(CCCC2CCCC3CCCCC32)C1	0	3	0	0	0	0	1	0	0	0	0	298.39	0	2.34394
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1	1.704750904	50.66999996608682	C1CCC(CCCCC2CCCC2)C1	0	4	0	0	0	0	1	0	0	0	0	262.313	1	1.9046599999999998
Cc1nn(C)c(C)c1CCC(=O)N1CCN(C)Cc2ccccc21	1.72427587	53.00000004871852	C1CCC(CCCC2CCCCC3CCCCC32)C1	0	4	0	0	0	0	1	0	1	0	0	326.444	0	2.4481400000000004
C#CCNC(=O)CCc1c(C)nn(C)c1C	1.784831178	60.9299999825374	C1CCCC1	0	3	0	0	0	0	1	0	0	0	0	219.28799999999998	1	0.7189399999999999
Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O	1.701395269	50.27999999838841	C1CCCCC1	0	4	0	0	0	0	0	1	1	0	0	256.32700000000006	1	1.06832
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O	1.522313795	33.289999987990974	C1CCCCC1	0	4	0	0	0	0	0	1	1	0	0	272.326	1	0.9999199999999999
NCc1ccc(Oc2ccccc2)nc1	1.342422681	22.000000009006477	C1CCC(CC2CCCCC2)CC1	0	0	1	0	1	0	0	0	1	0	0	200.241	1	2.3326000000000002
COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1	1.566201719	36.830000012303984	C1CCC(CC2CCC(C3CCCCC3)C2)CC1	1	1	0	0	1	0	0	0	1	0	1	289.335	1	1.7019
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1	1.841422044	69.40999993569395	C1CCC(CC2CCC(CC3CCCC3)CC2)CC1	0	2	0	0	1	0	0	0	1	0	0	319.38000000000005	0	2.9804200000000014
COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1	1.67329744	47.13000002608453	C1CCC(CC2CCC(C3CCCC3)CC2)CC1	0	3	0	0	1	0	0	0	1	0	0	333.4070000000001	0	3.7203000000000026
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1	1.61415871	41.130000046483744	C1CCC(CCCCC2CCCCC2)CC1	0	5	0	0	1	0	0	0	0	0	0	305.422	1	2.5315200000000004
CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1	1.565847819	36.80000002766453	C1CCC(C2CCC3CCCC3C2)CC1	0	1	0	0	1	0	0	0	1	0	0	266.29999999999995	1	3.406600000000002
Nc1nnc(-c2ccc3c(c2)OCCO3)o1	1.368658712	23.36999997889372	C1CCC2CC(C3CCCC3)CCC2C1	0	0	1	0	2	0	0	0	1	0	0	219.19999999999993	1	1.0899999999999999
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1	1.433289685	27.11999998782141	C1CCC(C2CCC(CCC3CCCC3)C2)CC1	0	2	0	0	1	0	0	0	1	0	0	299.334	1	2.5737000000000005
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1	1.050379756	11.22999999323922	C1CCC2CC(CCC3CCC(C4CCCC4)C3)CCC2C1	0	1	0	0	0	0	0	0	2	0	0	305.34100000000007	1	3.235400000000002
Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1	0.409933123	2.569999998039517	C1CCC(CCC2CCC(C3CCC4CCCC4C3)C2)CC1	0	0	0	0	2	0	0	0	2	0	0	313.288	1	3.2165000000000017
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1	1.610660163	40.79999999155618	C1CCC(C2CCC(C3CCC4CCCCC4C3)C2)CC1	0	1	0	0	3	0	0	0	1	0	0	302.33000000000004	0	2.5759000000000007
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1	0.342422681	2.200000000900648	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1	1	0	0	0	0	0	0	0	2	0	1	302.8050000000001	1	3.3678000000000017
Fc1ccccc1CN1CCN(c2ncccn2)CC1	1.558708571	36.20000003891231	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1	0	0	0	0	0	0	0	0	1	0	0	272.32700000000006	0	1.9379
Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1	0.694605199	4.95000000075717	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1	1	0	0	0	0	0	0	0	1	0	1	349.23200000000014	1	2.2669000000000006
Cc1cc(CN2CCN(c3ncccn3)CC2)on1	1.564547712	36.69000002061797	C1CCC(C2CCC(CC3CCCC3)CC2)CC1	0	1	0	0	0	0	0	0	0	0	0	259.313	0	1.0952199999999999
Fc1cccc(CN2CCN(c3ncccn3)CC2)c1	1.579783597	38.00000003352844	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1	0	0	0	0	0	0	0	0	1	0	0	272.32700000000006	0	1.9379
CC1(C(=O)O)CCN(Cc2ccccc2)CC1	1.652633068	44.93999999139993	C1CCC(CC2CCCCC2)CC1	1	1	0	0	0	0	1	0	1	0	1	233.311	1	2.3733000000000004
CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1	1.07371835	11.849999990555824	C1CCC(CCC2CCC3CCCCC3C2)CC1	0	1	0	0	0	0	0	0	2	0	0	274.327	0	3.137880000000002
CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N	1.467756051	29.359999983502423	C1CCC(CCCC2CCCCC2)CC1	0	1	0	0	0	0	0	0	2	0	0	261.328	0	3.061960000000002
CN(CCc1ccccn1)c1cnc2ccccc2n1	1.648847708	44.549999961748505	C1CCC(CCCC2CCC3CCCCC3C2)CC1	0	1	0	0	0	0	0	0	1	0	0	264.332	0	2.7037000000000013
CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C	1.476396827	29.9500000189419	C1CCCCC1	0	4	0	0	0	0	1	0	1	0	0	244.33799999999994	0	2.9528800000000013
CN(Cc1ccccn1)c1nc2ccccc2o1	1.577951128	37.84000002354639	C1CCC(CCC2CC3CCCCC3C2)CC1	0	1	0	0	0	0	0	0	1	0	0	239.278	0	2.8592000000000013
Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2	1.726727209	53.299999996738855	C1CCC(CCCC2CCCC3CCCCC32)C1	0	2	0	0	2	0	0	2	1	0	0	323.3700000000001	0	2.1776400000000002
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1	1.758381942	57.33000002974448	C1CC2CC(CC(C3CCCC3)C3CC3)CC2C1	0	3	0	0	0	0	0	0	0	0	0	332.45400000000006	0	3.5173400000000026
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1	1.727053011	53.33999995653928	C1CCC(C2CCC(CC(C3CCCC3)C3CC3)CC2)C1	0	1	0	0	0	0	0	0	1	0	0	343.3870000000001	0	2.9805200000000003
Cc1nn(C)c2sc(C(=O)N3CCC(C(=O)O)(c4ccccc4)CC3)cc12	1.867644234	73.73000001645092	C1CCC(C2CCC(CC3CC4CCCC4C3)CC2)CC1	1	2	0	0	0	0	1	0	1	0	1	383.4730000000001	1	3.2018200000000023
CC(=O)Nc1ccc(S(=O)(=O)NC2=NCN(Cc3ccccc3)CN2)cc1	1.78497371	60.95000000639953	C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1	0	1	0	0	0	0	1	1	2	0	0	387.46500000000003	3	1.2996999999999992
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12	1.628491105	42.5100000032181	C1CCC(CCC2CCCC3C4CCCCC4CC23)C1	0	2	0	0	0	0	0	0	1	0	0	293.33000000000004	0	2.7459000000000007
CNC(=O)c1cc(-c2ccccc2)no1	1.567731963	36.96000003846092	C1CCC(C2CCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	202.213	1	1.7011999999999998
CN(CC(=O)Nc1ccncc1)C1CCCC1	1.610553705	40.78999997021771	C1CCC(CCCCC2CCCC2)CC1	0	1	0	0	0	0	1	0	0	0	0	233.31499999999994	1	1.8944999999999996
CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1	1.544440137	35.02999997437507	C1CCC(CC2CCC3(CCCCC3)C2)CC1	0	3	0	0	0	0	1	0	0	0	0	315.41700000000003	0	3.3019000000000016
O=C(CC1CCCC1)NCc1nnc2n1CCC2	1.498586209	31.5200000132441	C1CCC(CCCCC2CCC3CCCC23)C1	0	0	0	0	0	0	1	0	0	0	0	248.32999999999998	1	1.4207999999999996
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1	1.635282638	43.18000000017778	C1CCC(CCCCC2CCCC3CCCCC23)C1	0	2	0	0	0	0	1	0	1	0	0	294.35800000000006	1	2.848020000000001
c1ccc2c(c1)CCN(Cc1nnc3n1CCC3)C2	1.547774705	35.29999996847729	C1CCC2CC(CC3CCC4CCCC43)CCC2C1	0	0	0	0	0	0	0	0	1	0	0	254.33699999999993	0	1.7826
O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2	1.373831145	23.649999995979485	C(CCC1CCC2CCCC12)CC1CCC2CCCC2C1	0	0	0	0	0	0	0	0	1	0	0	296.3740000000001	1	1.6854999999999998
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3	1.756636108	57.09999996767648	C1CCC2C(C1)CC1CCCCC1C2CCCC1CCC2CCCC21	0	1	0	0	0	0	0	0	1	0	0	361.4490000000003	1	2.8897200000000014
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2	1.705007959	50.69999996108601	C1CCC(CCCCC2CCC3(CCCCC3)C2)CC1	0	1	0	0	0	0	2	0	1	0	0	363.84500000000025	1	2.5531000000000006
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C	1.776846409	59.820000041969664	C1CCC(CCCC2CCC3(CCCCC3)C2)CC1	0	3	0	0	0	0	2	0	1	0	0	343.4270000000002	1	2.838840000000001
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1	1.712733859	51.60999999168718	C1CCC(CCCCC2CCCCC2)CC1	0	0	0	0	0	0	1	0	1	0	0	260.724	1	2.5939000000000005
O=C(CC1CCCC1)NCc1ccncc1	1.763278211	57.97999999746629	C1CCC(CCCCC2CCCC2)CC1	0	0	0	0	0	0	1	0	0	0	0	218.30000000000004	1	2.2781000000000002
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3	1.750199728	56.26000002212832	C1CCC(CCCC2C3CCCCC3CC3CCCCC32)C1	0	2	0	0	0	0	0	0	1	0	0	334.42300000000023	1	3.0855200000000016
CN(C)Cc1csc(-c2nccn2-c2ccc3c(c2)n(C)c(=O)n3C)c1	1.497482537	31.439999973404863	C1CC2CCC(C3CCCC3C3CCCC3)CC2C1	0	4	0	0	0	0	0	0	1	0	0	367.4780000000001	0	2.852800000000001
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1	1.791339704	61.85000000496467	C1CCC(CCC2CCCC(CC3CCC(C4CCCC4)CC3)C2)CC1	1	1	0	0	1	0	0	0	1	0	1	409.511	2	2.9839200000000012
O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1	1.790144365	61.67999999390711	C1CCC(CC2CCC(CC3CCCCC3)CC2)CC1	0	0	0	0	0	0	0	0	1	0	0	400.2120000000001	0	3.264800000000002
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C	1.494711025	31.239999985234885	C1CCC(C2CCCC2)CC1	1	2	0	0	0	0	0	0	0	0	1	218.26	1	0.5361199999999999
Cc1nnc(NC(C2CC2)C2CC2)c(C#N)c1C	0.877371346	7.540000002260917	C1CCC(CC(C2CC2)C2CC2)CC1	0	2	0	0	0	0	0	0	0	0	0	242.32599999999994	1	2.565620000000001
Cc1nnc(N2CCCSCC2)c(C#N)c1C	1.373463722	23.63000002000284	C1CCCC(C2CCCCC2)CC1	0	2	0	0	0	0	0	0	0	0	0	248.35499999999996	0	1.90842
Cc1nnc(N2CCC(CNc3ccc(C#N)cn3)C2)c(C#N)c1C	0.911157609	8.150000004879617	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1	0	2	0	0	0	0	0	0	0	0	0	333.39900000000017	1	2.1701999999999995
CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1	-0.657577319	0.2200000000900647	C1CC(CCC2CC3CCCCC3C2)C1	0	4	0	0	0	0	0	0	1	0	0	309.41300000000007	1	3.983680000000003
Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1	0.602059991	3.9999999969793545	C1CCC2CCCC2C1	0	2	0	0	0	0	0	0	1	0	0	241.29399999999998	1	2.4619999999999997
Cc1cc(C)cc(NC(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c1	-0.013228266	0.96999999940534	C1CCC(CCCCCC2CCCC3CCCCC23)CC1	0	3	0	0	1	0	1	0	2	0	0	365.38900000000007	1	2.34584
Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1	1.633569443	43.01000004416016	C1CCC2CC(CC3CCC4CCC(C5CCCC5)CC43)CCC2C1	0	1	0	0	0	0	0	0	1	0	0	377.358	0	3.2131000000000016
Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21	1.694078462	49.43999999080636	C1CCC(CC2CCCC(C3CC4CCC(C5CC5)C4C3)C2)CC1	0	1	0	0	1	0	0	0	1	0	0	337.4270000000001	1	2.673000000000001
Cn1c(=O)n(C2CCCC2)c(=O)c2c(F)cccc21	1.41447195	25.97000002216701	C1CCC2CC(C3CCCC3)CCC2C1	0	1	0	0	0	0	0	0	1	0	0	262.284	0	1.9544
CCCN1CCCN(c2ncccc2C#N)CC1	1.445136969	27.87000001839814	C1CCCC(C2CCCCC2)CC1	0	1	0	0	0	0	0	0	0	0	0	244.34199999999998	0	1.87538
CCC1(O)CN(c2ncccc2C#N)C1	1.356025857	22.699999989905724	C1CCC(C2CCC2)CC1	1	1	0	0	0	0	0	0	0	0	1	203.245	1	0.91438
CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1	1.691435152	49.139999983699504	C1CC(C2CCCC3CCCC32)C1	1	2	0	0	0	0	0	0	0	0	1	312.17100000000005	1	1.0869
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1	1.709269961	51.20000000284936	C1CCC(CCC2CCC(C3CCCCC3)CC2)CC1	0	0	0	0	1	0	1	0	0	0	0	324.8120000000002	0	1.5953
CNC(=O)CC1CCN(c2ncccn2)CC1	1.698970004	49.9999999613144	C1CCC(C2CCCCC2)CC1	0	1	0	0	0	0	1	0	0	0	0	234.303	1	0.8290999999999993
c1cnc(N2CCC(Cc3ccncc3)CC2)nc1	1.764176132	58.09999994778148	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1	0	0	0	0	0	0	0	0	0	0	0	254.33700000000002	0	2.3307
NC(=O)CC1CCN(c2ncccn2)CC1	1.765072201	58.21999998622006	C1CCC(C2CCCCC2)CC1	0	0	1	0	0	0	1	0	0	1	0	220.27599999999998	1	0.5683999999999991
CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1	1.22685757	16.859999988791294	C1CCC(C2CCC(C3CCCCC3)CC2)CC1	0	2	0	0	0	0	0	0	0	0	0	283.37899999999996	0	2.3216
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	1.632693441	42.923333335830215	C1CCC(C(CC2CCCC2)CC2CCCC2)CC1	1	0	0	0	0	0	0	0	1	0	1	306.276	1	0.7357999999999993
CC(C)(CO)NCCCCn1c2ccccc2c2ccccc21	1.501880494	31.760000017912574	C1CCC2C(C1)CC1CCCCC12	1	2	0	0	0	0	0	0	2	0	1	310.44100000000003	2	3.9352000000000027
O=C(O)CCn1c2ccccc2c2ccccc21	1.716086854	52.010000026965535	C1CCC2C(C1)CC1CCCCC12	1	0	0	0	0	0	1	0	2	0	1	239.27400000000003	1	3.2692000000000014
Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12	1.707570176	50.99999998849915	C1CCC(CCCC2CC3CCCCC3C2)C1	0	4	0	0	0	0	0	0	1	0	0	328.44100000000003	1	2.9392200000000015
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12	1.789580712	61.59999997667802	C1CCC2C(C1)CCCC2CC1CC2CCC1CC2	1	1	0	0	1	0	0	0	1	0	1	324.4240000000001	1	3.1732000000000014
O=C(Cc1cccc(I)c1)N1CC(CO)C1	1.624282096	42.10000001593012	C1CCC(CCC2CCC2)CC1	1	0	0	0	0	0	1	0	1	0	1	331.15300000000013	1	1.2843999999999998
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1	1.665956029	46.33999995156199	C1CCC(CCC2CCC2)CC1	1	3	0	0	0	0	1	0	1	0	1	247.33799999999997	1	1.6050600000000002
CNc1nc(C2CCNCC2)nc2c1CN(C)CC2	1.559308011	36.25000000776154	C1CCC(C2CCC3CCCCC3C2)CC1	0	2	0	0	0	0	0	0	0	0	0	261.373	2	0.9732000000000001
COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1	1.153509989	14.239999990135894	C1CCC(C2CCC3C(CCC3C3CCCCC3)C2)CC1	0	2	0	0	2	0	0	0	2	0	0	390.4390000000001	0	4.023500000000003
CCNC(=O)N1CCc2nc3ccc(F)cn3c(=O)c2C1	1.760949951	57.669999945436906	C1CCC2CC3CCCCC3CC2C1	0	1	0	0	0	0	0	0	0	0	0	290.29800000000006	1	0.9212000000000002
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1	1.703377369	50.51000005671549	C1CCC2CC3CCCCC3CC2C1	0	1	0	0	0	0	0	0	0	0	0	292.7260000000001	1	1.0453999999999997
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1	1.749117662	56.11999995395564	C1CCC(CCC2CCC(C3CCCC4CC5CCCCC5C43)CC2)CC1	0	0	0	0	0	0	1	0	1	0	0	393.4660000000003	0	2.6385000000000005
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1	1.232487866	17.079999986117706	C1CCC(CCC2CCC(C3CCCC4CC5CCCCC5C43)CC2)C1	0	0	0	0	0	0	0	0	0	0	0	368.48500000000035	1	2.3823000000000008
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2	1.521661015	33.23999999142214	C1CCC(CC2CCC3CC4CCCCC4CC3C2)CC1	0	0	0	0	0	0	0	1	0	0	0	347.4400000000002	0	1.7150999999999998
O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1	1.698535493	49.95000005037607	C1CCC(CCC2CCC3CC4CCCCC4CC3C2)CC1	0	0	0	0	0	0	0	0	0	0	0	326.4000000000001	1	2.0949
CN(Cc1cnccn1)C(=O)c1cc(-c2ccc(F)cc2)on1	1.203848464	15.990000009343216	C1CCC(CCCC2CCC(C3CCCCC3)C2)CC1	0	1	0	0	0	0	0	0	1	0	0	312.30400000000003	0	2.5429000000000004
CN(C)c1cc(CNc2ccc(C#N)cn2)ccn1	1.662568967	45.98000000706592	C1CCC(CCC2CCCCC2)CC1	0	2	0	0	0	0	0	0	0	0	0	253.30900000000003	1	2.0263799999999996
CCC(=O)NCc1ccnc(N(C)C)c1	1.485011215	30.550000029644856	C1CCCCC1	0	3	0	0	0	0	1	0	0	0	0	207.27699999999996	1	1.1737999999999997
CN(C)c1cc(CNC(=O)C2CCOCC2)ccn1	1.614897216	41.19999999685663	C1CCC(CCCC2CCCCC2)CC1	0	2	0	0	1	0	1	0	0	0	0	263.34099999999995	1	1.1903999999999995
CCCNC(=O)c1ccnc(N(C)C)c1	1.580924976	38.10000002845742	C1CCCCC1	0	3	0	0	0	0	0	0	0	0	0	207.27699999999996	1	1.2874
Cc1cccc(OC2CCN(CC(N)=O)CC2)c1	1.897517129	78.97999992716117	C1CCC(CC2CCCCC2)CC1	0	1	1	0	1	0	1	0	1	1	0	248.32599999999994	1	1.3235199999999998
NC(=O)CN1CCC(CCc2ccccc2)CC1	1.616265405	41.32999997319101	C1CCC(CCC2CCCCC2)CC1	0	0	1	0	0	0	1	0	1	1	0	246.35399999999998	1	1.8164999999999996
Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1	1.739255803	54.859999966081794	C1CCC(CC2CCC(CC3CC4CCCCC4C3)CC2)CC1	0	0	0	0	1	0	0	0	2	0	0	325.38700000000006	1	3.745400000000002
Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1	0.7084209	5.109999998414942	C1CCC(CC2CC(CCC3CCC(C4CCCCC4)C3)C2)CC1	0	2	0	0	1	0	1	0	2	0	0	378.43200000000013	0	1.9406399999999997
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1	1.783975003	60.80999994221769	C1CCC(CC2CCCCC2)CC1	0	0	1	0	1	0	1	0	1	1	0	252.28899999999996	1	1.1542000000000001
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C	1.606596309	40.41999998331384	C1CCCCC1	0	3	0	0	0	0	1	2	1	0	0	255.339	1	1.6766399999999997
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	1.773786445	59.40000000257224	C1CCCCC1	2	0	0	1	0	0	1	0	1	0	2	323.13199999999995	3	0.9089999999999998
CCc1nc(C)c(Cn2ccnc2-c2cnc(N3CCCC3)nc2)s1	1.544688022	35.04999997557224	C1CCC(CC2CCCC2C2CCC(C3CCCC3)CC2)C1	0	2	0	0	0	0	0	0	0	0	0	354.4830000000001	0	3.315920000000002
Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1	1.167612673	14.710000009228835	C1CCC(CC2CCCC2)CC1	0	4	0	0	0	0	0	0	1	0	0	271.40799999999996	2	4.075340000000003
CC(C)CC(=O)Nc1cccnc1N(C)C	1.481299273	30.28999997678488	C1CCCCC1	0	4	0	0	0	0	1	0	0	0	0	221.304	1	2.1322
CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1	0.819543936	6.60000000696225	C1CCC(CCCCC2CCC(C3CCCCC3)CC2)CC1	0	1	0	0	0	0	0	0	1	0	0	359.9850000000001	0	7.055500000000007
N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1	1.058805487	11.45000000854459	C1CCC(CC2CCC(C3CCCCC3)C2)CC1	0	0	0	0	0	0	0	0	2	0	0	261.288	0	2.2600800000000003
CNC(=O)c1cccc(Cn2nnc(-c3ccccc3Cl)n2)c1	1.360404055	22.930000014258766	C1CCC(CC2CCC(C3CCCCC3)C2)CC1	0	1	0	0	0	0	0	0	2	0	0	327.77500000000003	1	2.4014000000000006
NC(=O)Cn1nnc(-c2ccccc2)n1	1.041392685	10.999999995992406	C1CCC(C2CCCC2)CC1	0	0	1	0	0	0	1	0	1	1	0	203.20500000000004	1	-0.17460000000000075
NC(=O)Cn1nnc(-c2ccccc2F)n1	1.062581984	11.549999993932031	C1CCC(C2CCCC2)CC1	0	0	1	0	0	0	1	0	1	1	0	221.19500000000002	1	-0.03550000000000053
NC(=O)Cn1ccc(-c2ccccc2)n1	1.607347777	40.4900000215912	C1CCC(C2CCCC2)CC1	0	0	1	0	0	0	1	0	1	1	0	201.229	1	1.0353999999999997
