smiles	logS	S
Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1	1.627570664	42.41999998236535
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1	0.786751422	6.119999997948778
CCC(=O)N(C)CC(=O)Nc1cccc(F)c1	1.651084089	44.77999997494315
Cc1ccc(-c2cnc(N)cn2)c2cccnc12	1.502973059	31.83999999518827
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12	1.557988148	36.139999981283765
Cc1ccc2cccc(OCC(=O)N(C)c3ccccc3)c2n1	1.740125737	54.9700000043376
C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1	-0.397940009	0.3999999996979355
N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1	1.577261954	37.78000003603066
O=C(NCC(F)(F)F)c1ccncc1	1.487138375	30.699999966267992
NCC(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1	-0.602059991	0.25000000018879037
O[C@@H]1C[C@@H](c2nc(-c3cccnc3)no2)N(CCCc2ccccc2)C1	1.658964843	45.600000035233606
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O	1.068185862	11.700000006838467
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1	1.712733859	51.60999999168718
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1	0.774516966	5.950000003718974
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2	1.521661015	33.23999999142214
N=C(N)N/N=C/c1c(Cl)cccc1Cl	1.701481636	50.29000004389551
Cc1cccc2cc(C(=O)NCCSc3nccn3C)n(C)c12	1.524915148	33.49000003548252
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O	1.522313795	33.289999987990974
CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO	1.812311609	64.90999998040213
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl	1.11058971	12.899999991111303
CCc1nnc(NC(=O)Cc2cccc(F)c2)s1	1.086359831	12.200000009136822
CC(=O)n1c(/C=C2/N=C(c3ccc(F)cc3)OC2=O)cc2ccccc21	0.73479983	5.430000005140663
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1	1.501196242	31.70999999802212
COc1ccc(-c2nnc(NC(=O)c3ccc4ccccc4c3)o2)cc1OC	-0.568636236	0.2699999999011579
O=C(NCCc1cn2c(n1)CCCC2)c1ccccn1	1.677606953	47.600000030634796
Cn1cc(-c2nc(C(F)(F)F)c[nH]2)cn1	1.604009932	40.179999961861334
CC(C)NC(=O)Cn1nnnc1C(C)(C)C	1.366982976	23.28000000118729
Cc1nc(C)c(C)c(NCc2cc(-c3ccc(F)cc3)no2)n1	1.573567773	37.459999996617206
Cc1cncc(C2CCN(Cc3cnccn3)CC2)n1	1.831229694	67.80000002075343
CC(C)(C)n1cc(CNc2cccnc2)cn1	1.405687787	25.45000001917549
O=C(Cc1ccc(F)cc1)NCCn1cccnc1=O	1.80126647	63.27999992865864
Cc1cc(NC(=O)Cn2nc(C3CC3)ccc2=O)ccc1Cl	-0.065501549	0.8599999995176816
CCc1cc2c(N3CCN(Cc4nccn4C)CC3)ncnc2s1	1.82445127	66.74999999437269
CC(C)(C)Cc1nnc(-c2cnc3onc(C4CCCC4)c3c2)o1	0.600972896	3.990000002877943
CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1	1.465382851	29.199999969850378
COc1ncccc1CNc1ncnc2c1cnn2C	1.668479103	46.610000007235136
O=C(c1cccs1)N1CCCC(C(=O)N2Cc3ccccc3C(c3ccccc3)C2)C1	1.392696953	24.69999998523181
COc1ccc(-c2[nH]c3ncccc3c2CN(C)CCOc2ccccc2OC)cc1	-0.522878745	0.30000000019365036
CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1	1.341236623	21.939999987941565
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21	0.318063335	2.080000000178349
O=C(CC(=O)N1CCCC1)N1CCCC1	1.486572151	30.660000034002724
Cc1cc(C(=O)NCC2(c3ccccc3)CC2)on1	1.603360924	40.1199999678167
CCN1CCC(Nc2nc(C)cc(C)c2C#N)CC1	1.63748973	43.400000048715874
Cc1ccc(-c2ccc(=O)n(Cc3ccncc3)n2)cc1	1.629409599	42.599999989924285
O=C(Nc1ccc(Cl)cc1)C(=O)N(C1CCCC1)C1CC1	1.46834733	29.399999972098602
Cn1cc(C(=O)N2CCC(CC(=O)O)CC2)cn1	1.758154622	57.3000000043025
CCCC(=O)Nc1ccc(C)c2ncccc12	1.700703717	50.199999983237234
Cc1cnc(CS(=O)(=O)C2CCCC2)cn1	1.558708571	36.20000003891231
Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12	1.64738297	44.39999998828187
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12	0.880813592	7.59999999508625
Cc1sc2nc(CN3CCOCC3)nc(N3CCN(c4ccncc4)CC3)c2c1C	1.884058647	76.56999998343782
Cc1nc(NC2(c3cccc(Cl)c3)CC2)c2c(C)noc2n1	1.616790486	41.37999996858436
Cc1cccc(N(C)C(=O)COC2CCCC2)n1	1.775391972	59.62000004164914
N=C(NC(=O)OCc1ccccc1)c1ccc(CN)cc1	1.48586333	30.610000028380707
COc1ccc(Nc2nc(N)nc(CN3CCN(Cc4ccccc4)CC3)n2)cc1	1.813647695	65.10999994799279
Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1	1.745074792	55.60000005350657
O=C(Nn1cnc2ccccc21)c1cc(Cl)ccc1F	1.604550033	40.23000003971534
CCOC(=O)c1cc2ccccc2n1CC(=O)c1ccc(F)cc1	0.816903839	6.559999994325667
Cc1cc(N(C)C)nc(N(C)Cc2csc(C)n2)n1	1.675319983	47.34999996300786
Cc1ccc(C2=NC3(CCN(Cc4ccc(F)cc4)CC3)NC2=O)cc1	1.104487111	12.7199999908503
COC(=O)c1ccc2c(c1)CCN2S(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1	-0.045757491	0.8999999990895754
Cc1csc(CN(C)c2ccnc(N(C)C)n2)n1	1.660770644	45.79000004979741
Cc1ccc(C)n1-c1ccc(CNS(C)(=O)=O)cc1	1.383815366	24.200000001090427
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1	-0.769551079	0.16999999985192868
CNc1cc(CC2CCNCC2)ncn1	1.486005186	30.61999997446006
O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1	1.699143687	50.01999995456522
CCC(=O)N1CCCC(C(=O)N2CCc3c(Cl)cc(Cl)cc3C2C)C1	1.738780558	54.79999993888149
Cc1nc(C(=O)NC2CC2)ccc1C#N	1.558348509	36.17000001985338
CC(C)c1noc(-c2ccc(N(C)Cc3cccnc3)nc2)n1	1.563006187	36.55999999479805
CC(C)(C)CC(=O)N1CCC(OCCCN)CC1	1.70457945	50.65000003541939
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2	1.790285164	61.69999999527736
CC(C)c1ccccc1OC(=O)NCCc1ccc2ccccc2c1	-0.148741651	0.7100000004592657
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1	1.710540448	51.350000007886806
CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1	0.695481676	4.959999994401542
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1	1.451325808	28.269999968135174
Clc1ccc2c(Oc3cccnc3)ncnc2c1	1.5984622	39.6699999566894
CCCC(=O)N1CCC(c2cccc(C)n2)CC1	1.604226053	40.19999999218113
COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1	1.188647296	15.440000000010052
CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1	1.599664779	39.78000001938036
NC(=O)Cn1ccc(-c2ccccc2)n1	1.607347777	40.4900000215912
Fc1ccc(-c2nnc(CN3CCC(c4c[nH]c5ccccc45)CC3)o2)cc1	0.903089987	8.000000000148404
CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1	1.541828767	34.820000017533495
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1	1.751610089	56.443000017256644
CNC(=O)c1ccc(N2CCCC2)nc1	1.540329475	34.70000001670913
Cc1cccc(OC2CCN(CC(N)=O)CC2)c1	1.897517129	78.97999992716117
Cc1cc(C(=O)Nc2ccc(C)c(C)c2)n(-c2ccccc2)n1	0.59439255	3.929999996602704
CCc1cccc(NC(=O)COC(=O)c2cnc(C)cn2)c1	1.748962861	56.09999996691035
Cc1cc(C)n2ncc(C(=O)NC3CCCCC3)c2n1	0.693726949	4.9400000008684986
N#Cc1cccc(CN2CCN(CCO)CC2)c1	1.46686762	29.29999997610974
Cc1ccc2nc(C)c(-c3nc(C)nn3CCO)cc2c1	1.431363764	26.999999990115796
O=C(CCc1ccc2c(c1)OCO2)Nc1nc2c(s1)CCC2	1.062581984	11.549999993932033
N#Cc1nncn1CC(=O)Nc1ccc2ccccc2c1	1.357172258	22.76000001451494
CC(C)CC(=O)NCC(=O)N1CCCC1	1.788945727	61.50999999663655
CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1	0.008600172	1.0200000005591692
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1	1.758381942	57.33000002974448
O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1	0.173186268	1.489999998585549
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1	1.514149134	32.669999964235004
Nc1cnc(Cc2ccc(F)cc2)nc1	1.582404298	38.22999999832499
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21	1.78724788	61.269999953168146
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1	1.88149878	76.12000006748303
CCc1cc2c(=O)[nH]c(-c3ccccn3)nc2s1	1.689885759	48.96500001780224
Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1	-0.744727495	0.17999999995718322
Oc1ccccc1NCc1ccccn1	1.644241586	44.080000015861216
Cc1cc(C(=O)NCC2CC2)n2nccc2n1	1.702344358	50.38999995872113
Cc1cccc(NCCc2cn3c(n2)CCCC3)n1	1.491361694	31.000000011829645
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1	1.232487866	17.079999986117706
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1	1.786467477	61.160000036575
Cn1ncc2c(Oc3cccc(Oc4ccccn4)c3)ncnc21	1.600101256	39.820000028296064
CC(C)Cn1c(=O)[nH]c(=O)c2c1nc1n2CCCCC1	1.797059695	62.670000043295076
Cc1cccc(N2CCN(C(=O)c3cncnc3C(C)C)CC2)c1	1.868526887	73.880000039432
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C	1.842921121	69.65000003849286
Nc1nc2c(N)ncnc2[nH]1	1.250420002	17.799999987339667
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12	0.785329835	6.099999999848769
N#Cc1c(O)c(Cl)c(Cl)c(C#N)c1Cl	1.495544338	31.30000003268787
CCCCNC(=O)c1cccc2ncccc12	1.467312063	29.33000000131341
C=CCn1cc(CNCc2csc3ccc(Cl)cc23)c(C)n1	1.330413773	21.399999982793513
Cc1oc(C)c(C(=O)NCC#Cc2ccccc2)c1C	1.681422156	48.020000030848124
COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1	1.628899564	42.549999958791055
Oc1ccc(-c2noc(-c3cccnc3)n2)cc1	0.701567985	5.029999999352248
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F	1.637989781	43.450000021541655
Cc1cc(C)n(-c2ccc(CNC(=O)c3ccc4c(c3)CCO4)cn2)n1	0.586587305	3.860000002917435
CC(=O)N1CCC(c2ccccn2)CC1	1.684126926	48.32000004304958
O=S(=O)(NCC1C2CC3CC(C2)CC1C3)C1CCOCC1	1.765072201	58.21999998622006
CCc1cc(CN(C)c2nccc(-c3ccc(C)nc3C)n2)on1	1.561339941	36.419999961516474
CCCC(=O)NCC(=O)Nc1cnc(N2CCN(C)CC2)nc1	1.709439574	51.21999998438366
c1ccc2[nH]c(C3CCNCC3)nc2c1	1.750354089	56.280000030750536
COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1	1.288472801	19.430000017905417
O=C(CN1CCSC1=O)Nc1ccccc1F	1.500236475	31.640000012702856
Cc1ccc(-c2noc(CCC(=O)N3CCCC3(C)C)n2)cc1F	1.610873	40.81999996427836
CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl	-0.657577319	0.22000000009006473
CC(C)(C)C(=O)N1CCC(CN2CCCC[C@@H]2CO)CC1	1.699837726	50.100000015314464
NCCn1cc(NC(=O)c2ccccc2)cn1	1.89795681	79.05999999873447
CN(NC(=O)c1ccn(-c2ccccc2)n1)c1ccccc1	1.764549719	58.14999999136813
c1cnc(N2CC(c3nc4ccccc4[nH]3)C2)nc1	1.544440137	35.02999997437507
CC(=O)NC1(C(=O)N2CCCN(c3cccnn3)CC2)CCCCC1	1.683587318	48.260000047475316
Cc1cc(N(C)C)nc(-n2cnc(C#N)n2)n1	1.36660971	23.259999978982208
O=C(NC1CCCC1)c1cc(C2CC2)nc2ccccc12	1.269512944	18.599999990667058
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	0.571126277	3.724999999276848
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1	1.653212514	45.00000002327806
CCc1nnc(NC(=O)c2ccc3cc(OC)ccc3n2)s1	0.620136055	4.170000000251974
Cc1nn(Cc2cccc(Br)c2)c(C)c1C(=O)O	1.710878618	51.39000003725344
N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F	1.820201459	66.09999992608513
COc1ccc(CCNCc2ccc(-c3ccccc3)o2)cc1OC	1.870813424	74.27000001443393
N#CCCN(C(=O)c1cccs1)C12CC3CC(CC(C3)C1)C2	0.857332496	7.199999992850168
Cc1nnc(NCc2cccnc2)c2ccccc12	1.476106717	29.930000011013426
CC(C)(C)C(=O)N1CCC(CN2C(=O)C(=O)N(C3CCCC3)C2=O)CC1	1.824581376	66.76999996410355
N#Cc1ccccc1OCc1csc(-c2ncccn2)n1	1.103461622	12.689999997232745
CC(C)(C)OC(=O)NCc1ccc(C(=N)NC(=O)OCc2ccccc2)cc1	0.413299764	2.589999999515439
Nc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1	-0.301029996	0.499999999613144
c1cc(CC2CCNCC2)c2cccnc2c1	1.717920026	52.23000001960381
CCn1ccc2cc(C(=O)N3CCN(c4ccc(C)cc4)C(=O)C3)ccc21	1.660201201	45.729999959915254
Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21	0.591064607	3.8999999997620347
CS(=O)(=O)CCNc1ccc2ccc(F)cc2n1	1.728191399	53.48000005049487
Clc1ccc2[nH]c(COc3ccccc3)nc2c1	1.470263447	29.530000002374504
Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1	1.012837225	10.30000000699232
COc1ccc(C(=O)N2CCCC2)cc1NC(C)C	1.554610285	35.85999998132549
N#Cc1cc2c(nc1SCc1cccnc1)CCCCCC2	-0.657577319	0.22000000009006473
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1	1.734399743	54.25000005988847
O=C(NCc1cccc(O)c1)Nc1ccccc1F	1.561578368	36.43999997474753
CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1	1.666892211	46.43999999288514
Cn1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)n1	1.498310554	31.500000015260568
C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1	1.330413773	21.399999982793513
COc1ccncc1NCc1ccc2c(c1)OCCO2	1.492620722	31.089999996908016
Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2	1.560862695	36.38000002282974
C#CCOc1ccc(C(=O)NN2CCCC2=O)cc1	1.402948829	25.289999979944497
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1	1.465382851	29.199999969850378
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1	1.720159303	52.499999950925606
Cc1nn(C)c2nc(C(C)C)cc(C(=O)O)c12	1.511883361	32.500000001580915
CN(Cc1c(F)cccc1Cl)C(=O)c1ccc(-n2ccnc2)nc1	1.733438027	54.12999998865022
O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1	-0.301029996	0.499999999613144
Cc1n[nH]c(C)c1CCC(=O)N1CCOCC1	1.40790054	25.579999991598772
O=C(NCc1ccccn1)c1ccc(F)cc1Cl	1.593286067	39.1999999981535
COc1ccccc1C(=O)Nc1cccc(C#N)c1	1.519040039	33.040000026753034
Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1	0.7084209	5.109999998414942
NC(=O)c1ccc(N2CCCCC2)c(NC(=O)c2ncoc2-c2ccc3ccccc3c2)c1	-0.619788758	0.2400000001593724
CCc1nc(COc2ccccc2Br)no1	1.341236623	21.939999987941565
COc1ccc(CCCNc2nnc(C)o2)cc1	1.405517107	25.440000001383833
CCn1cnnc1C1CCCN(c2ncnc3sc(-c4ccccc4)cc23)C1	1.540954809	34.750000005910486
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1	1.880470593	75.940000034311
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	0.565257343	3.6749999964441513
CN(Cc1ccc(Cl)cc1)C(=O)c1ccc(-n2ccnc2)nc1	1.813314059	65.0600000081143
CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21	1.907250083	80.77000002207053
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1	1.77480883	59.53999995740348
O=C(CSC1CCCC1)N1CCC(n2ccnn2)CC1	1.591732239	39.060000004331854
CS(=O)(=O)N1CCc2c(cccc2NC(=O)c2ccc(F)cc2)C1	-0.431798276	0.3699999999429232
CCNC(=O)N1CCc2nc3ccc(F)cn3c(=O)c2C1	1.760949951	57.669999945436906
Cc1cc(C)n(-c2cccc(NC(=O)c3ccc(F)c(F)c3)c2)n1	0.206825876	1.6099999998819279
Cc1nc2cc(-c3nccn3C)nn2c(NCc2cccnc2)c1C	1.746011108	55.72000003182792
COc1ccc(Nc2ncnc3sccc23)c(OC)c1	1.60346916	40.130000024594025
COc1cc2c(cc1OC)-c1[nH]nc(NCc3c(Cl)cccc3Cl)c1C2=O	-0.537602002	0.29000000006747206
COc1ccccc1CC(=O)Nc1ncc(C)s1	0.819543936	6.60000000696225
Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12	1.813847754	65.13999996567405
Cc1ccc(C)c(CN2C(=O)C(=O)N(CC(C)C)C2=O)c1	0.243038049	1.7500000012640842
CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O	2.179264464	151.09999988204612
Cc1nc(COc2ccc(F)cc2)sc1C(=O)N1CCC(C)CC1	1.675595056	47.379999957807335
Nc1nnc(-c2ccc3c(c2)OCCO3)o1	1.368658712	23.369999978893716
CCN(c1ccc(C(C)C)cc1)S(=O)(=O)c1ccccc1	-0.187086643	0.650000000534531
COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1	1.352761192	22.530000014326895
O=C(NCC1(c2ccccc2)CC1)c1cccnc1	1.614897216	41.199999996856626
Cc1cccn(Cc2ccccc2F)c1=O	1.450249108	28.199999979262955
c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1	0.618048097	4.150000002751163
CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1	1.07809415	11.969999988798534
Cn1cc(NC(=O)c2ccccc2C(F)(F)F)cn1	1.576226137	37.68999996098128
CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1	1.722387094	52.76999997847815
CC(C)NS(=O)(=O)c1ccc2c(c1)oc(=O)c1cc(S(=O)(=O)NC(C)C)ccc12	-0.327902142	0.4700000000695675
CC(C(=O)N1CCc2sccc2C1)N1CCCN(c2ccccc2C#N)CC1	1.408239965	25.599999981617657
Cc1nn(C)c(C)c1CCC(=O)N1CCN(C)Cc2ccccc21	1.72427587	53.00000004871852
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12	1.360214613	22.9199999844127
CCOC(=O)C1CCN(C(=O)c2cc3occc3c(Nc3ccc(F)cc3)n2)CC1	-0.055517328	0.8799999996957171
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1	1.654080235	45.08999996817074
CCn1c(SC)nnc1C1CCN(C)CC1	1.615107987	41.21999995793532
CC(=O)Nc1ccc2nc(N3CCOCC3)sc2c1	1.643945913	44.05000002555331
COc1cc(OC)c(OC)cc1CNc1ccc(N2CCOCC2)c(C(=O)O)c1	1.465680212	29.220000027028483
Cc1nccc(C2CCN(Cc3ncc[nH]3)CC2)n1	1.905364069	80.42000004316546
Cn1ccnc1CN1CCN(Cc2ccc(F)cc2C#N)CC1	1.642365581	43.89000001566707
COc1cccc(CN(C)c2ncnc3c2CN(C)CC3)c1	1.761401558	57.73000006664609
Cc1ncc(CN(C)c2nnc(C)c(C)c2C#N)s1	1.45591024	28.5699999748213
Cc1sc2ncnc(N3CCC(C(=O)Nc4ccccn4)CC3)c2c1C	0.267171728	1.849999998283249
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1	1.882524538	76.30000000792693
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1	0.602059991	3.9999999969793545
Nc1nc(-c2ccccc2)nc2nc(C3CCCN(CC(=O)N4CCCC4)C3)ccc12	1.836165816	68.57499995633013
O=C(CSc1ccc(F)cc1)N1CCCC1	1.558468563	36.18000003967146
Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1	1.696181587	49.679999980722165
Cc1ccc2c(c1)cc(CNCCc1ccccc1)c1nnnn12	1.396722279	24.930000028485114
Cc1cccc(OCCCNc2cc(Cn3c(C)nc4ccccc43)nc(N)n2)c1	1.549983611	35.47999998695411
Cc1cccnc1NC(=O)CCn1cnc2ccccc21	1.682145076	48.09999995859652
CCCNC(=O)C1(Cc2ccccn2)CCOCC1	1.930745328	85.25999993892272
Cc1cc(C)cc(C(=O)Nc2c(C#N)cnn2C)c1	1.582517884	38.24000003486264
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1	1.349277527	22.34999997591772
CCc1noc(COc2c(C)ccnc2Cl)n1	1.366982976	23.28000000118729
O=C(Nc1ccccc1)Nc1ccc(OC(F)(F)F)cc1	-0.096910013	0.8000000000148405
c1ccc(-c2n[nH]c(C3CCN(c4ccccn4)CC3)n2)cc1	1.536558443	34.400000033938646
CCc1nnc(NC(=O)Cc2c(C)noc2C)s1	1.649237472	44.58999996410503
c1ccc(C(c2ccccc2)c2noc(Cn3cnc(C4CC4)n3)n2)cc1	1.419790586	26.289999993561334
COc1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1	0.311753861	2.0499999997368232
NC(=O)COc1ncnc2ccccc12	1.679881942	47.84999998756496
N#Cc1c(N)nc(-c2ccccc2)nc1C(F)(F)F	-0.721246399	0.1900000000206369
CC(=O)c1c(C)n(S(=O)(=O)c2ccc(C)cc2)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc12	-0.27572413	0.5300000004871851
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1	1.019946682	10.470000007742492
Cc1nc(-c2ccc(Cl)c(Cl)c2)n(CC(C)(C)O)n1	1.622524862	41.92999996103653
Cc1ccccc1CSc1ccc(-c2ccccn2)nn1	0.243038049	1.7500000012640842
CC(C)(C)c1ccc(=O)n(CC2CN(CC3(O)CCCC3)C2)n1	1.660391098	45.74999995760281
O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1	1.67660217	47.490000045706196
Clc1ccc(Cc2nc(-c3cccnc3)no2)cc1	1.217483944	16.499999991873135
N#Cc1ccsc1NC(=O)c1ccccn1	0.771587481	5.910000001615909
Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1	1.606918526	40.45000000481615
CCOc1ccc(-c2csc(N)n2)cc1	0.8162413	6.5500000001239265
O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1	1.697665163	49.85000004044127
Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C	1.689663965	48.939999998222866
O=C(Nc1ccc(F)cc1F)N1CCn2c1nc1ccccc12	0.785329835	6.099999999848769
O=c1c2cc(OCc3ccc(Cl)cc3)ccc2nc2n1CCCCC2	-0.420216403	0.3800000003352843
Cc1cn(CCN2CCN(c3ccccc3-c3cc(C#N)cc(C(=O)NCCCN4CCCC4)c3)CC2)c2ccccc12	1.501059262	31.699999984105897
CCOC(=O)N1CCC(C(=O)Nc2cccc(C)c2)CC1	1.750354089	56.280000030750536
